city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,java,android,android sdk,kotlin,git,ооп,java se,design patterns,rest,sqlite,other
Новосибирск,Movavi,2019-11-30T15:03:06+0300," Новосибирская IT-компания Movavi создает и продает программы для любительской обработки мультимедиа.   Movavi Video Editor, Photo Editor, Video Converter, Screen Capture, Movavi Clips - одни из самых популярных продуктов в мире, ими пользуются в 200 странах мира и помогают миллионам людей легко обрабатывать фото и видео, не требуя специальных знаний и навыков.    Мы счастливы представлять Новосибирск на мировой IT-карте!     Наши проекты развиваются, наши команды растут и мы ищем сильных разработчиков для запуска новых продуктов, чтобы вместе создавать самый популярный софт для мультимедиа!     Чем предстоит заниматься:      разрабатывать мобильные приложения (видеоредактор, фоторедактор, PDF-сканер и другие приложения).      Для успешного выполнения задач тебе потребуется:      опыт программирования на Java/ Kotlin от 3-х лет;   опыт разработки Android-приложений от 3-х лет;   знание распределенных систем контроля версий (Git);   опыт использования JNI или Android NDK.      Будет круто, если:      ты имеешь опыт разработки с использованием OpenGL.      Работа в Movavi - это:      команда профессионалов, готовых делиться знаниями и опытом;   индивидуальный подход к профессиональному росту и развитию внутри компании;   официальное трудоустройство с первого рабочего дня;   белая заработная плата + компенсация питания и спорта;   удобный график работы как для &quot;жаворонков&quot;, так и для &quot;сов&quot;;   занятия йогой и английским языком, не выходя из офиса;   здоровье с ДМС;   приятная рабочая атмосфера, общение на &quot;ты&quot;;   бодрящие корпоративы: горы и ели, море и пальмы, и никакого алкоголя.      А еще мы всегда рады внешним рекомендациям! Порекомендуй нашу вакансию своему другу или знакомому, пришли его резюме на почту ( см.контактную информацию ) с пометкой &quot; Внешняя рекомендация на позицию Android разработчика &quot; и получи бонус :     50 000р. за рекомендацию Middle- и 70 000р. за Senior-разработчика, после прохождения им испытательного срока.    * Друг должен знать, что его рекомендуют.   Если ты не получил ответ на отклик в течение 3-х рабочих дней: 1. Проверь папку &quot;Спам&quot; в электронной почте. Возможно, письмо с ответом оказалось там. 2. Позвони или напиши нам. ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Android|Java|Kotlin,3.0,145072.72727272724,1.0,100000.0,android разработчик,Опыт программирования на Java/ Kotlin от 3-х лет. Опыт разработки Android-приложений от 3-х лет. Знание распределенных систем...,"Разрабатывать мобильные приложения (видеоредактор, фоторедактор, PDF-сканер и другие приложения).",0.43333333333333335,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
Новосибирск,Drom,2019-11-19T09:20:46+0300,"  Drom.ru  — это автомобильный интернет-портал федерального уровня. Ежедневно сайт посещает более 3 миллионов пользователей. Нам 20 лет, и мы продолжаем активно расти.   В связи с расширением штата ищем android-разработчика.   Некоторые наши android-проекты в активной разработке: ДромАвто Дром ПДД Дром Штрафы     Чем нужно будет заниматься:  Создавать и развивать android-приложения. Разрабатывать и поддерживать внутренние модули и библиотеки. Мы пишем архитектурные библиотеки для создания единой удобной архитектуры в наших проектах. А ещё мы пишем CI ботов для автоматизации процессов. Участвовать в развитии продукта вместе с backend-разработчиками, аналитиками, дизайнерами и тестировщиками. Проектировать архитектуру приложений. Сотрудничать с нашими командами продуктовой разработки (Владивосток, Томск, Новосибирск). Осваивать новые технологи, решать интересные и сложные задачи в ведущей IT-компании Дальнего Востока по разработке highload web-проектов.    Что тебе для этого потребуется:  Уверенное знание Java, Kotlin, Android SDK. Знание и понимание принципов ООП и способность эффективно применять их в архитектуре приложения. Опыт многопоточного программирования. Понимание принципов клиент-серверного взаимодействия. Опыт командной разработки, умение пользоваться git. Желание осваивать новые области и технологии.    Будет плюсом:  Умение писать чистый, поддерживаемый код. Опыт написания сложных UI компонентов. Практические навыки работы с базами данных. Ccылки на профили в GitHub, StackOverflow, Хабр, а также на работы в Google Play.    Кто мы?  Мы работаем над интересными и уникальными проектами. Используем Scrum и Kanban. Постоянно учимся новому, обмениваемся опытом, помогаем друг другу в реализации задач. Мы работаем в БЦ Новая высота (10 минут до метро). У нас есть уютная офисная кухня, на которой всегда есть кофе и полный холодильник; турники, спортивная стенка, кресло-мешки и многое другое. Мы носим кроксы, шорты и прочий нерегламентированный &quot;дресс-код&quot;. Мы ездим на конференции, смотрим в офисе вебинары на большом мониторе, покупаем всю нужную литературу.    Тебя ждет:  Полностью официальная зарплата, оформление по ТК РФ с первого дня работы, гибкий график и плавающее начало дня (с 8 до 10 утра). Уровень дохода, достойный твоей квалификации, определится по результатам собеседования и будет периодически расти.   Напиши нам о себе. Присылай резюме, даже если ты не уверен в своих силах, мы готовы рассмотреть вариант обучения разработчиков без опыта, но с сильной теоретической базой и желанием работать в данном направлении.   Будем рады пообщаться! ",Полная занятость,Полный день,От 1 года до 3 лет,|Java|Git|Android SDK|Android|ООП|MVC|Kotlin,3.0,145072.72727272724,1.0,89721.42857142858,android разработчик,"Уверенное знание Java, Kotlin, Android SDK. Знание и понимание принципов ООП и способность эффективно применять их в архитектуре приложения. ","Некоторые наши android-проекты в активной разработке: Участвовать в развитии продукта вместе с backend-разработчиками, аналитиками, дизайнерами и тестировщиками. ",0.8,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
Новосибирск,Azoft,2019-12-13T09:18:57+0300," 17 лет компания Azoft работает на рынке международного IT-аутсорсинга, предоставляя услуги разработки компьютерного и мобильного ПО для компаний по всему миру.   Ты - Android разработчик? Любишь делиться опытом? Мечтаешь испытать себя в сложных проектах для мировых и российских брендов? Нам есть, что тебе предложить!    Чем предстоит заниматься:      Разработкой мобильных приложений для устройств на Android   Разработкой новых и доработка существующих компонентов мобильных приложений для клиентов компании   Участвовать в разработке проектной документации   Анализом требований и оценкой новых проектов/задач   Работать в тесном взаимодействии с командой серверной разработки      Пожелания к будущему сотруднику:      Опыт разработки приложений под Android от года, наличие завершенных рабочих приложений   Понимание принципов ООП, SOLID   Понимание паттернов архитектуры MVС, MVP и MVVM   Отличное знание Java/Kotlin и Android SDK   Опыт работы c Dagger2, Retrofit, Firebase, RxJava   Опыт использования Git и разработки по git-flow   Английский на уровне чтения документации   Плюсом будет опыт работы с Android NDK   Опыт работы в команде, ответственный подход к работе, ориентация на результат и профессиональное развитие      Мы предлагаем:      Опытную команду разработчиков   Пространство для реализации себя и своих профессиональных амбиций   По-настоящему гибкий график работы   Стабильную работу и гарантированную загрузку   Развитие сотрудников: семинары, конференции, English   Забота о здоровье: 2 крутые команды - ИТ-футбол и ИТ-баскетбол, частичная компенсация абонементов в бассейн и фитнес-клубы   Хороший отдых: совместные праздники и еженедельные Печенька-Party   Закрытая парковка: для автомобилей, велосипедов, самокатов, гироскутеров :)   ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Kotlin|Java|Android SDK|RxJava|Retrofit|Dagger2|Firebase,3.0,145072.72727272724,1.0,89721.42857142858,android разработчик,"Опыт разработки приложений под Android от года, наличие завершенных рабочих приложений. Понимание принципов ООП, SOLID. Понимание паттернов архитектуры MVС, MVP...",Разработкой мобильных приложений для устройств на Android. Разработкой новых и доработка существующих компонентов мобильных приложений для клиентов компании. ,0.0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
Казань,Mercury Development,2019-12-11T14:28:34+0300,"  В компании Mercury Development открыта вакансия Senior Android Developer!   Компания специализируется на разработке ПО для крупных зарубежных стартапов; над десятками интересных проектов у нас трудятся более 250 специалистов высочайшей квалификации. Нашими приложениями пользуются 40 млн человек по всему миру! Наши разработки неоднократно попадали в top AppStore и упоминались в TechCrunch, Engadget, Gizmodo. Наши офисы продаж расположены в Нью-Йорке, Майами, Атланте, а центры разработки в Самаре, Тольятти, Саратове и Казани.   Приходи и создавай будущее вместе с нами!   Мы пишем на Kotlin и Java, используем актуальные технологии (RxJava, Kotlin Coroutines), библиотеки (AndroidX, Retrofit, SQLDelight) и архитектурные решения (MVP, MVVM). Но также открыты и к любым другим библиотекам и фреймворкам.    Наши условия:        Заработная плата, адекватная знаниям и опыту       Социальный пакет и ДМС       Оформление по ТК РФ        У нас хорошо:        Дружелюбные, опытные коллеги и заботливое начальство       Уютный, просторный офис в центре города, удобная транспортная развязка       Субсидирование профильных курсов и английского языка       Гибкий график, главный принцип – работать с душой и пользой 40 часов в неделю)       Мы ищем Android разработчика, задачи которого:     Писать код, поддерживать его, оптимизировать и исправлять ошибки   Взаимодействовать с другими разработчиками, тестировщиками, аналитиками и дизайнерами   Принимать участие в обсуждении архитектуры и дизайна приложений   Принимать участие в code review     Требования:     Знание и понимание принципов ООП   Опыт командной разработки Android приложений не менее 2 лет, понимание принципов разработки Android приложений, жизненного цикла основных компонентов платформы   Опыт параллельного и многопоточного программирования   Опыт использования систем контроля версий (Git)   Понимание основ проектирования баз данных, знание SQL   Английский язык на уровне чтения технической документации #mercdev   ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Java|Git|Android|ООП|Design Patterns,3.0,90000.0,1.0,40000.0,senior android разработчик,"Знание и понимание принципов ООП. Опыт командной разработки Android приложений не менее 2 лет, понимание принципов разработки Android приложений, жизненного...","Писать код, поддерживать его, оптимизировать и исправлять ошибки. Взаимодействовать с другими разработчиками, тестировщиками, аналитиками и дизайнерами. Принимать участие в обсуждении...",0.06666666666666667,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1
Казань,Ак Барс Банк,2019-11-18T11:20:56+0300," Мы ищем Middle/Senior Android-разработчика в команду внутреннего приложения для сотрудников Банка.    Что нужно:      опыт коммерческой разработки от 2 лет;   отличные знания Java;   опыт работы с Kotlin;   знания Realm;   уметь проектировать (знание SOLID, паттернов проектирования);   опыт работы с сетью и сетевыми протоколами, знание основ HTTP, JSON, понимание принципов REST API;   опыт написания unit тестов.      Будет плюсом:      опыт разработки многопоточных приложений.      Мы предлагаем:      проектная работа по договору ГПХ;   система мотивации: оклад, который обсуждается индивидуально с каждым кандидатом;   работа в офисе на Чистопольской   профессиональное развитие и обучение - внутренние и внешние профильные мероприятия;   физическое развитие (настольный теннис, скидки на занятия в фитнес-центре, футбол).     Просим при отклике прикладывать пример кода или ссылку на github / bitbucket. ",Проектная работа,Гибкий график,От 1 года до 3 лет,|Java|Git|Apache Maven|Android|Java SE,3.0,90000.0,1.0,40000.0,android разработчик,"Опыт коммерческой разработки от 2 лет. Отличные знания Java. Опыт работы с Kotlin. Знания Realm. Уметь проектировать (знание SOLID, паттернов...",Без обязанностей,0.8333333333333334,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
Казань,MERA,2019-12-13T17:00:17+0300," Разработка POS-решений на платформе Android (OS and Framework, power consumption).   Новый и долгосрочный проект по развитию и поддержке популярной POS-системы от одного из лидеров в этой области. Команда MERA интегрируется в команду партнера и будет участвовать в функциональном развитии продукта. С помощью нашего POS-решения ежедневно тысячи магазинов обслуживают своих покупателей по всему миру. В процессе разработки привлекаются новейшие технологии, позволяющие принимать бесконтактные платежи, работать в режиме офлайн и интегрироваться с многочисленными сторонними программными и аппаратными системами.   В связи с открытием проекта мы ищем опытного Android Framework/OS специалиста. Вы станете частью команды MERA, ведущей разработку и поддержку устройств POS в сотрудничестве с лидером по предоставлению POS (Point-Of-Sale) решений на рынках Северной Америки, Европы и Азии. Мы предлагаем работу в долгосрочном и стабильном проекте, интересные задачи, возможность профессионального и карьерного роста.        Ваши задачи :     кастомизация Android framework и ОС   оптимизация решений для эффективного использования ресурсов и питания   внедрение и оптимизация Android Power Management      Необходимые навыки :     знание архитектуры и всех уровней Android, особенно Framework/API и OS   опыт разработки под Android от 3-х лет (OS, Framework/API);   глубокое знание Java и C++   навык эффективной работы с системой контроля версий (Git)   опыт использования практик: unit testing, code review, continuous integration      Будет плюсом :     опыт работы в Point of Sale или Payment processing   опыт работы с устройствами под Android   опыт принятия архитектурных решений и рефакторинга существующего кода   портфолио работ или ссылки на реализованные приложения      Знание иностранных языков :     письменный английский на уровне свободного чтения и написания документации, переписки с заказчиком   разговорный английский на уровне не ниже Intermediate для общения с заказчиком и участия в митингах      Мы предлагаем :     Работу в одной из крупнейших IT-компаний в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей   Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование   Комфортные условия труда и современную инфраструктуру (офис в центре города, места для отдыха, кухня)   Гибкий график, демократичный стиль управления, дружную команду   Льготное кредитование в крупнейших банках   Поддержку здорового образа жизни: льготное членство в фитнес-клубах, участие в спортивных мероприятиях   Гибкую систему материального поощрения и материальной помощи   Возможности профессионального обучения и развития   ",Полная занятость,Полный день,От 3 до 6 лет,|Android,6.0,90000.0,3.0,40000.0,android framework разработчик,"Знание архитектуры и всех уровней Android, особенно Framework/API и OS. Опыт разработки под Android от 3-х лет (OS...",Кастомизация Android framework и ОС. Оптимизация решений для эффективного использования ресурсов и питания. Внедрение и оптимизация Android Power Management.,0.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Казань,Представитель компании AZ Solutions,2019-12-11T09:49:51+0300," We are looking for a Senior Android Engineer with experience in native Android development with Java, however, most importantly, in Kotlin, to join our remote team full-time.   We are UULA – an educational technology company, currently providing a remote learning experience for thousands of school and university students in the Middle East.   Working with a remote, fully agile development squad, you will be responsible for building and maintaining the mobile Android platform that makes digital education available globally. The backend team will be nearby and ready to support the development of the application. The project’s kick-off will happen in mid-January and will start with a team-building activity in Europe. Do you want to join the project at the very start? Make sure you have all the skills listed, be prepared to solve a test task, and have a visa.  Requirements:       3+ years&#39; experience developing native Android mobile applications       Deep knowledge of Android platform and Kotlin programming language       Strong experience with Android SDK       Knowledge of software design patterns and software architecture principles       Experience of consuming REST APIs       It will be useful if you have experience with video playback       Knowledge of “End to end” and Unit testing       Demonstrated ability to follow development best practices for high-quality software delivery (clean code, git, code reviews, CI, etc.)       English: pre-intermediate or higher       Knowledge of working in an Agile environment       Great teamwork skills       Excellent communication and time management skills       Above all, you do have an opinion and an open view on the future        We offer:       A friendly atmosphere with mutual assistance and cooperation       Stable job in a professional team       Exciting path of career in an international organization       English classes and flexible vacation days        Terms:       After 3–month trial, candidates can be upgraded to the full employment       A competitive salary which will be disclosed after the interview       Candidate must solve a test task before the interview        Компания UULA приглашает ведущего Android инженера с опытом разработки на Java и Kotlin.  UULA – EdTech компания, в настоящее время предоставляющая дистанционное обучение школьникам и студентам Ближнего Востока.   Работая с удаленной agile командой дизайнеров и бекенд разработчиков, вы будете создавать и поддерживать мобильное Android приложение. Старт проекта намечен на середину января, и начнется с тим-билдинга в одной из европейских стран. Если хочешь к нам, убедись, что у тебя есть все необходимые навыки, описанные в резюме, будь готов решить тестовое задание, и подготовь визу.   Требования к кандидату:       3+ года опыта разработки нативных мобильных Android приложений       Глубокое знание Android SDK и языка программирования Kotlin       Знание шаблонов и принципов проектирования приложений       Опыт в использовании REST APIs       Будет плюсом опыт воспроизведения видео       Знание “End to end” и Unit тестирования       Желание и умение следовать лучшим практикам разработки (чистый код, git, code reviews, CI и др.)       Знание процессов в agile командах, отличные навыки командной работы       Коммуникация и организационные навыки высокого уровня       Быть смелым, не бояться говорить свое мнение и иметь свежий взгляд на будущее       Что мы предлагаем:       Дружная атмосфера       Стабильная работа в профессиональной команде       Опыт работы в международной компании       Уроки английского, гибкие выходные и отпускные дни       Условия:       Испытательный срок 3 месяца       Хорошая заработная плата. Размер заработной платы устанавливается по итогам собеседования       Решение тестового задания перед интервью         ",Полная занятость,Полный день,От 3 до 6 лет,|Java|Design Patterns|Git|Android|Atlassian Jira|Senior Android,6.0,90000.0,3.0,40000.0,senior android разработчик,3+ years&#39; experience developing native Android mobile applications. Deep knowledge of Android platform and Kotlin programming language. ,"Working with a remote, fully agile development squad, you will be responsible for building and maintaining the mobile Android platform...",0.06666666666666667,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
Казань,АйТиБрик,2019-12-13T12:13:46+0300," Привет! Мы - IT Brick. Разрабатываем веб-сервисы и мобильные приложения. Наши клиенты - фирмы, которые хотят внедрить IT в свой бизнес; стартапы, запускающие новый продукт. Задачи всегда нестандартные и интересные.   Например, мы сделали глобальное мобильное приложение для записи на автомойки города, которое работает в России (разработали также подобные сервисы, работающие по Украине, Казахстану и Белоруссии); мобильную ERP-систему с нестандартным отображением заявок; мобильное приложение для грузчиков, которое является частью сложной программы, и др.   Количество проектов наращивается: текущие нуждаются в поддержке и добавлении новых функций, плюс добавляются новые. Поэтому мы ищем Android-разработчика.    Что мы предлагаем:        Работу с “живыми” приложениями. Нашими проектами уже пользуются люди. Или, если это новый проект, ты пройдешь весь путь от идеи до выпуска приложения. Почувствуешь отдачу от пользователей и гордость за результат своей работы.       Участие в оценке и планировании задач.       Ревью кода. Подсказки и советы от более опытных коллег.       Участие в развитии технологического стека компании. Предлагай интересные технологии и решения, а мы подумаем, как это можно использовать.       Зарплату от 40 до 90 тыс. руб.       Для студентов - совмещение с учебой.       Офис в центре города. График работы: пн-пт с 9.30 до 18.30.       Работу в молодом и веселом коллективе)        От тебя:        Опыт разработки на Android от 1 года;       Твердое знание принципов ООП;       Хорошие знания Java, Android SDK, Kotlin;       Умение работать с веб-сервисами (REST, JSON);       Опыт написания и понимание архитектуры клиент-серверных приложений;       Знание основных компонентов платформы Android и понимание сценариев их использования (Activity, Service, ContentProvider, SyncAdapter, и т.д.);       Ответственное отношение к работе.            Еще желательно:        Умение применять на практике гайдлайны Android;       Работа с системой управления версиями.       Вопросы можешь задать по указанным контактам. ",Полная занятость,Полный день,От 1 года до 3 лет,|Android|Kotlin|Ответственность|логическое мышление,3.0,90000.0,1.0,40000.0,android разработчик,"От тебя: Опыт разработки на Android от 1 года. Твердое знание принципов ООП. Хорошие знания Java, Android SDK, Kotlin. ",Участие в оценке и планировании задач. Работа с системой управления версиями. Вопросы можешь задать по указанным контактам.,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
Казань,MERA,2019-12-13T17:00:15+0300," Новый проект по миграции DECT телефона на новую версию Android ищем опытного разработчика.    Необходимые навыки:      Опыт работы на Java под Android от 3-х лет   Уверенное знание Android архитектуры, SDK   Уверенное владение знаниями: Java, Android Framework, JNI, JUnit   Опыт сборки Android, кастомизации Android прошивки, опыт работы с DECT устройствами   Владение Linux на уровне пользователя (работа с консолью)      Мы предлагаем :     Работу в одной из крупнейших IT-компаний региона в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей   Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование   Комфортные условия труда и современную инфраструктуру (офисы в центральной части города, корпоративный автобус, столовая, бар, медицинский кабинет, места для отдыха)   Дополнительное медицинское страхование   Гибкий график, демократичный стиль управления, дружную команду   Льготное кредитование в крупнейших банках региона, скидки и дисконты в компаниях Нижнего Новгорода   Поддержку здорового образа жизни: тренажерный зал, льготное членство в фитнес-клубах, участие в спортивных мероприятиях   Гибкую систему материального поощрения и материальной помощи   Возможности профессионального обучения и развитии   ",Полная занятость,Гибкий график,От 3 до 6 лет,|Java|Android SDK|JUnit,6.0,90000.0,3.0,40000.0,android framework разработчик,"Необходимые навыки: Опыт работы на Java под Android от 3-х лет. Уверенное знание Android архитектуры, SDK. Уверенное владение знаниями...",Без обязанностей,0.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Казань,MERA,2019-12-13T17:00:17+0300," Разработка POS-решений на платформе Android (OS and Framework, power consumption).   Новый и долгосрочный проект по развитию и поддержке популярной POS-системы от одного из лидеров в этой области. Команда MERA интегрируется в команду партнера и будет участвовать в функциональном развитии продукта. С помощью нашего POS-решения ежедневно тысячи магазинов обслуживают своих покупателей по всему миру. В процессе разработки привлекаются новейшие технологии, позволяющие принимать бесконтактные платежи, работать в режиме офлайн и интегрироваться с многочисленными сторонними программными и аппаратными системами.   В связи с открытием проекта мы ищем опытного Android Framework/OS специалиста. Вы станете частью команды MERA, ведущей разработку и поддержку устройств POS в сотрудничестве с лидером по предоставлению POS (Point-Of-Sale) решений на рынках Северной Америки, Европы и Азии. Мы предлагаем работу в долгосрочном и стабильном проекте, интересные задачи, возможность профессионального и карьерного роста.        Ваши задачи :     Кастомизация Android framework и ОС     Необходимые навыки :    знание архитектуры и всех уровней Android, особенно Framework/API и OS   опыт разработки под Android от 3-х лет (OS, Framework/API);   глубокое знание Java и C++   опыт работы с устройствами, телефонией, донглами   навык эффективной работы с системой контроля версий (Git)   опыт использования практик: unit testing, code review, continuous integration      Будет плюсом :     опыт работы в Point of Sale или Payment processing   опыт принятия архитектурных решений и рефакторинга существующего кода   портфолио работ или ссылки на реализованные приложения      Знание иностранных языков :     письменный английский на уровне свободного чтения и написания документации, переписки с заказчиком   разговорный английский на уровне не ниже Intermediate для общения с заказчиком и участия в митингах      Мы предлагаем :     Работу в одной из крупнейших IT-компаний в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей   Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование   Комфортные условия труда и современную инфраструктуру (офис в центре города, места для отдыха, кухня)   Гибкий график, демократичный стиль управления, дружную команду   Льготное кредитование в крупнейших банках   Поддержку здорового образа жизни: льготное членство в фитнес-клубах, участие в спортивных мероприятиях   Гибкую систему материального поощрения и материальной помощи   Возможности профессионального обучения и развития   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,90000.0,3.0,40000.0,android разработчик,"Знание архитектуры и всех уровней Android, особенно Framework/API и OS. Опыт разработки под Android от 3-х лет (OS...",Кастомизация Android framework и ОС.,0.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,ZiMAD,2019-12-02T11:19:57+0300,"  Обязанности:      Участие в разработке архитектуры приложения;   Поддержка исходного кода Android AD SDK, включая разработку новых функций и исправление багов;   Помощь конечным разработчикам приложений, предоставление рекомендаций по интеграции AD SDK;   Ведение документации SDK;   Помощь инженерам в тестировании.     Требования:     Высшее образование в области инженерии, информатики, информационных систем или других смежных областей;   Хорошее знание Java;   Хорошее знание Android Studio, включая инструменты;   Хорошее знание Gradle (buildTypes, productFlavors, flavourDimensions)   2+ года опыта разработки для Android.      Пожелания:      Опыт разработки с использованием Unity, C / C ++ или Erlang;   Опыт сетевого программирования.      Мы предлагаем:      Работу на сложных и интересных IT-проектах;   Комфортабельный офис в центре;   Официальное оформление: белая зарплата, отпуск, больничные;   ДМС;   Конкурентная заработная плата;   Бонусы по результатам работы;   Гибкое начало рабочего дня;   Курсы английского языка;   Участие в профильных мероприятиях (конференции, семинары, тренинги);   Профессиональный и карьерный рост;   Все условия для эффективной работы;   Оказываем поддержку при переезде, помогая на всех этапах релокации;   Удаленное сотрудничество;   ",Полная занятость,Полный день,От 1 года до 3 лет,|ООП|Java|Android|Android SDK|Git|Erlang|C/C++|Gradle,3.0,90000.0,1.0,40000.0,android разработчик,"Высшее образование в области инженерии, информатики, информационных систем или других смежных областей. Хорошее знание Java. Хорошее знание Android Studio, включая...","Участие в разработке архитектуры приложения. Поддержка исходного кода Android AD SDK, включая разработку новых функций и исправление багов. ",0.36666666666666664,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1
