city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,java,spring framework,git,sql,javascript,postgresql,hibernate orm,java se,java ee,junit,other
Новосибирск,Сбербанк,2019-11-26T07:11:38+0300," Мы ищем нового члена команды – java-разработчика для развития одного из важнейших элементов технологической инфраструктуры Экосистемы Сбербанка, платформы уведомлений.   Вам предстоит разрабатывать различные компоненты системы, начиная от управления профилем клиента, заканчивая биллингом расчетов по продуктам Экосистемы Сбербанка.       Мы гарантируем:     Современный стек технологий   Сплочённую и дружную команду и возможность развития   Возможность строить свои решения на базе SpringBoot/Docker/OpenShift/Kafka   Возможность узнать и научиться применять паттерны построения mission critical систем         Задачи:     Разработка серверных приложений на Java   Разработка новой функциональности.   Написание unit-тестов   Оптимизация и рефакторинг кода   Ревью кода         Технические требования:     Уверенные знания Java Core   Понимание принципов ООП, знание основных шаблонов проектирования   Понимание стандарта JDBC   Уверенное знание Spring Framework (spring-core, spring-webMVC, spring-jdbc, spring-tx)   Опыт работы с ORM (Hibernate/Jooq)   Умение писать SQL-запросы   Опыт работы с Git   Опыт работы с веб-контейнерами (Apache Tomcat, Jetty, JBoss)   Опыт разработки WEB-приложений на Java (Servlets, Spring MVC)   Технический английский         Преимуществом будет:     Знание библиотек общего назначения (Apache Commons, Google Guava)   Опыт работы с БД Oracle/PostgreSQL   Опыт работы с Kafka/Kafka Streams   Опыт работы с технологиями контейнеризации (Docker, Kubernates, Openshift)   Навыки работы в Unix (Linux) системах   Опыт разработки высоконагруженных сервисов   Знание Gradle              Мы предлагаем:        - масштабные и высоконагруженные проекты с использованием новых технологий;   - команда профессионалов, готовых поддержать ваши инициативы;   - использование Agile-методологии;   - возможность обучения и сертификации за счёт компании;   -твозможность изучения английского языка, не выходя из офиса;   - гибкий график;   - трудоустройство согласно трудовому кодексу   - оклад плюс премии по результатам работы   - корпоративное обучение   - медицинскую страховку   - материальная поддержка в особых случаях   - скидки на продукты Сбербанка.        Расположение офиса    комфортный офис в городе        Про Сбербанк        Сбербанк — это современная техническая платформа, создающая новые способы потребления финансовых (и не только) услуг. Мы собираем лучшие технологии и управленческие методы из мировой практики, чтобы превратить «главный» банк России в передовую сервисную экосистему. Если тебе нравится эта идея, присоединяйся к нашей команде.        За что сотрудники любят Сбербанк:         прогрессивность:  да, мы — банк со столетней историей, но одновременно и финтех-стартап с идеями о том, как изменить мир    масштаб:  внутри одной компании можно развиваться в любом направлении и строить карьеру с любым уровнем амбиций    эффект:  ты стараешься — и это видят десятки миллионов людей.                         ",Полная занятость,Полный день,От 1 года до 3 лет,|Hibernate ORM|Spring Framework|PostgreSQL|Apache Tomcat|Git,3.0,105160.0,1.0,106772.0,java разработчик,"Уверенные знания Java Core. Понимание принципов ООП, знание основных шаблонов проектирования. Понимание стандарта JDBC. Уверенное знание Spring Framework (spring-core...",Разработка серверных приложений на Java. Разработка новой функциональности. Написание unit-тестов. Оптимизация и рефакторинг кода. Ревью кода.,0.5666666666666667,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1
Новосибирск,Кадровое агентство Алексея Сухорукова,2019-11-23T07:45:43+0300," Российская компания с восьмилетним опытом оказания финансовых услуг, ищет Middle Java Developer в новосибирский филиал для разработки IT-платформы.    Задачи:      Разработка новой IT-платформы   Осуществление поддержки платформы          Компания ждёт от тебя:      Знание Java 8, SQL   Опыт разработки с использованием Spring, Hibernate   Опыт использования СУБД MySQL, PostgreSQL   Опыт работы с Git          Будет здорово, если ты:      Имеешь опыт разработки REST, SOAP сервисов   Имеешь опыт работы с Docker   Имеешь опыт работы с системами автоматизации процессов (BPMN)   Участвовал в разработке финансовых информационных систем          Тебе предложат:      Трудоустройство согласно ТК РФ   Белую заработную плату от 100 000 рублей   Повышение квалификации за счет компании (обучение, участие в конференциях)   Уроки английского языка в офисе   ДМС по истечении испытательного срока   ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Java EE|SQL|Git|Spring Framework|Hibernate ORM|MySQL|PostgreSQL|Java SE|REST|SOAP|Code Review,3.0,105160.0,1.0,100000.0,middle java разработчик,"Знание Java 8, SQL. Опыт разработки с использованием Spring, Hibernate. Опыт использования СУБД MySQL, PostgreSQL. Опыт работы с Git. ",Разработка новой IT-платформы. Осуществление поддержки платформы.,0.6666666666666666,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1
Новосибирск,Сбербанк,2019-12-09T07:16:31+0300," О компании         Мы технологический двигатель Сбербанка. Мы создаём технологии позволяющие Сбербанку достигать всё более высоких результатов.   Мы продуктовая компания. Создаваемые нами продукты включают технологические и прикладные сервисы технологической платформы Сбербанка, но не ограничены ими.   Мы инженерная компания. Все наши сотрудники независимо от роли и должности должны обладать инженерным мышлением.         О продукте       Наша цель разработать лучший сервис для удобного и эффективного формирования электронных документов. Мы создаем гибкое решение для получения документов в различных форматах предоставляющее обобщенный интерфейс. Наш сервис должен взять на себя ответственность за подготовку всех электронных документов в новой технологической платформе для всей экосистемы Сбербанка. Первая версия сервиса была внедрена в промышленную эксплуатацию в августе. Мы не останавливаемся на достигнутом и продолжаем развивать наш сервис, предоставляя пользователям новые возможности. Число команд, создающих новые банковские продукты использующих наше решение постоянно увеличивается.       О команде   Наша команда единомышленников состоит из сильных специалистов объединенных общей целью создавать первоклассные продукты. Для этого мы очень серьезно подходим к качеству результатов нашей работы начиная от архитектуры и проектирования решения и заканчивая автоматизированными тестами. Мы ищем сильных специалистов и командных игроков способных усилить команду и внести свой вклад в достижение новых горизонтов.       Мы ищем   Java Developer       Мы ценим     Способность работать в команде. Стремление брать на себя ответственность за выполняемые задачи.   Способность донести свои предложения и решения до участников команды, объяснить их плюсы и минусы по сравнению с альтернативными подходами.   Способность держать слово, отвечать за свой код, выполнять задачи от начала и до конца.   Способность учиться, осваивая новые технологии и приобретая новые компетенции.         О работе   Тебе предстоит:     Проектировать и разрабатывать компоненты продукта   Проводить технологический анализ   Проводить код-ревью, предоставлять аргументированную критику   Уточнять и документировать собственные решения, предоставлять консультации в подготовке тестовых сценариев и участвовать в их составлении   Сопровождать этапы внедрения продукта в промышленную эксплуатацию         Требования     Свободное владение Java SE   Понимание принципов OOП, методологий разработки, шаблонов проектирования   Понимание Java Concurrency   Знания SQL, опыт работы с СУБД PostgreSQL, опыт проектирования БД   Знакомство с технологиями разработки: Spring Framework, JMX, JUnit   Опыт работы с серверами приложений WildFly (JBoss)   Опыт работы с распределенными системами контроля версий, например, git   Умение учиться и осваивать новые технологии   Способность оптимизировать свой код и код других разработчиков   Высшее техническое образование   Английский на уровне чтения технической документации.         Будет плюсом     Опыт проектирования и разработки высоконагруженных, распределённых и отказоустойчивых систем   Опыт профилирования приложений - поиск утечек памяти, поиск bottleneck приложений   Владение технологиями виртуализации Docker, Kubernetes, OpenShift   Опыт работы с Lombok, MapStruct, Spock, Groovy   Умение работать в Linux   Опыт DevOps   Опыт проектирования и оптимизации БД         Наши условия     Высокая конкурентная оплата труда +  высокий годовой бонус по результатам работы    Возможность посещения (как в качестве слушателя, так и в качестве выступающего) всероссийских и международных IT-конференций   Курсы повышения квалификации несколько раз в год   Возможность изучать английский язык с высококлассными преподавателями на территории компании   Возможность организации гибкого графика работы   Приятные корпоративные скидки для спорта и отдыха и не только   ДМС для сотрудников и скидки на медицинскую страховку для родственников   Два удобных офиса: в центре города по линии метро, в технопарке Академгородка   ",Полная занятость,Полный день,От 1 года до 3 лет,|Git|Spring Framework|Apache Maven|JUnit|Java|Docker|Java SE|PostgreSQL|Lombok|MapStruct|Spock|Groovy|WildFly|Flyway,3.0,105160.0,1.0,106772.0,java разработчик,"Свободное владение Java SE. Понимание принципов OOП, методологий разработки, шаблонов проектирования. Понимание Java Concurrency. Знания SQL, опыт работы с СУБД...","Проектировать и разрабатывать компоненты продукта. Проводить технологический анализ. Проводить код-ревью, предоставлять аргументированную критику. Уточнять и документировать собственные решения, предоставлять...",0.13333333333333333,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1
Новосибирск,Совкомбанк,2019-12-12T08:40:05+0300," Обязанности:     Разработка интеграционного слоя на базе технологий Java Spring Framework и сопутствующих библиотек;   Участие в принятии архитектурных решений;   Взаимодействие с командой аналитики и тестирования     Требования:     Опыт работы от 2 лет с Java 8, Java Core   Опыт с Spring Framewo﻿rk (MVC, Boot, Data, Security), Hibernate, Sql/Nosql Databases (MongoDB, Redis)   Понимание RESTFul архитектуры   Знание linux на уровне продвинутого пользователя   Желательно опыт работы с фронтендом(хотя бы понимание)   Хорошие коммуникативные навыки   Умение работать в распределенной команде   Понимание принципов CI/CD.     Условия:     График работы 5/2;   Оформление по ТК РФ, стабильная работа в крупном федеральном банке;   Полностью белая заработная плата:   Расширенный соц. пакет (ДМС, фитнес, английский язык, обучение, ипотечная программа, доступный автомобиль. ).   Возможность участвовать в активной жизни банка (участие в федеральном проекте &quot;Лига Достижений&quot; с возможностью зарубежных поездок)   Готовность банка к инновациям снизу и поощрение за рациональные предложения.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,105160.0,1.0,106772.0,java разработчик,"Опыт работы от 2 лет с Java 8, Java Core. Опыт с Spring Framewo﻿rk (MVC, Boot, Data, Security), Hibernate...",Разработка интеграционного слоя на базе технологий Java Spring Framework и сопутствующих библиотек. Участие в принятии архитектурных решений. Взаимодействие с командой...,0.03333333333333333,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Брокеркредитсервис,2019-12-03T10:43:13+0300," Мы занимаемся развитием цифрового брокерского бизнеса, в международной финансовой компании.   В наших проектах мы не изобретаем &quot;велосипедов&quot;, мы не &quot;торгуем людьми&quot;, мы не пишем &quot;сложный код&quot;, мы просто разрабатываем собственный высоконагруженный backend для наших многочисленных front приложений на микросервисной архитектуре используя один из топовых стеков java.        Если ты хочешь присоединиться к нашей agile команде, то будь готов к следующим задачам:      разработка spring приложений на java 11;   обвязка юнит тестами на junit 5;   упаковка приложений в docker;   наблюдение за прохождением сборки через ci/cd pipeline gitlab;   получение отзывов о работе сервисов от клиентов;   обсуждение новых технологий и трендов;   внутрикомандное взаимодействие с аналитиками, QA, DevOps;   планирование участия в профессиональных конференциях;          Будет плюсом:      знания Java Core 7-8;   знакомство с семейством Spring (mvc, boot, cloud, cache, stream);   понимание Hibernate или другой ORM, опыт работы с базами данных;   понимание Rest API;   желание разрабатывать качественный продукт, а значит покрывать свой код юнит тестами;   желание изучать что-то новое и делиться этим с коллегами.          Для комфортной работы мы можем предложить:      дружную команду профессионалов (разработчики, QA инженеры, аналитики, DevOps, product owner);   видимый результат работы (фронт приложения проекта публикуются в web, play market, app store);   современное, новое, рабочее место по выбору сотрудника, mac os или ubuntu, с выбором периферии;   обучение, участие в конференциях;   белая заработная плата без задержек;   офис в центре города или Академгородке (Технопарк).   ",Полная занятость,Полный день,От 1 года до 3 лет,|Java|Spring|Docker|Java Core 7-8,3.0,105160.0,1.0,106772.0,ведущий разработчик java,"Знания Java Core 7-8. Знакомство с семейством Spring (mvc, boot, cloud, cache, stream). Понимание Hibernate или другой ORM, опыт...",Разработка spring приложений на java 11. Обвязка юнит тестами на junit 5. Упаковка приложений в docker. Наблюдение за прохождением сборки...,0.3333333333333333,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Новосибирск,СДЭК,2019-12-06T04:27:08+0300,"   Команда разработки стремительно растет, в связи с этим открыты вакансии senior java-разработчика в нашем офисе, расположенном в центре города Новосибирска!       Мы разрабатываем высоконагруженную живую систему с микросервисной архитектурой, которая обрабатывает 360 тыс. транзакций в минуту! И все это для того, чтобы ежедневно 300 000 наших клиентов радовались, получая вовремя и в нужном качестве свои важные и ценные посылки - от важных договоров до виз и лекарств!       Задачи:        ты будешь разрабатывать backend часть приложения, взаимодействовать с аналитиками, QA, DevOps и другими смежными командами разработки;       поддерживать и рефакторить текущий функционал, писать новый; также мы проводим кросс-ревью кода внутри команды;       мы не спрашиваем знание ООП, Design Patterns, SOLID, DRY и другие аббревиатуры, здравый смысл должен быть у вас в крови, а эти принципы в настольных книгах (шутим, конечно спросим:))       мы не используем ORM, а используем MyBatis и оптимизируем запросы. Если EXPLAIN и ANALYZE для тебя не пустые слова, тогда тебе к нам!        Стек технологий:      Java 8 (Stream), Jetty (Embedded Servlet Container), Git, Maven, PostgreSQL;   Все проекты мы пишем на Spring Framework 4 (Core, MVC, AMQP, Security);   Мы внедряем метрики (Prometheus) и денормализуем данные для быстрого поиска (Elastic Search).      Если что-то из перечисленного ниже тебе знакомо, это будет плюсом:      Java Concurrent;   Spring AOP;   Highload;   Шардирование и партиционирование БД.      О проектах и команде:        наш продукт - это многомодульная распределенная система.       группы модулей объединены для решения задач определенных сфер деятельности (Логистика, Финансы, Клиенты, Заказы, интеграция и т.д.).       каждым модулем занимается отдельная микрокоманда из 2-4 человек и вам предстоит присоединиться к одной из них или даже стать техлидом своего модуля и полюбить его всей душой.       также тесно взаимодействуют команды backend, frontend, тестирования, системного анализа и тех.поддержки - каждый занимается своей работой!       у нас открытые, дружелюбные и крайне веселые ребята, которые помимо работы, всегда рады встречам и вне стен офиса - в баре или в гостях друг у друга, на корпоративах и конференциях :)        Мы предлагаем:        демократичный и открытый стиль общения, минимум бюрократии, максимум идей!       потрясающие, позитивные, отзывчивые и влюбленные в свое дело коллеги;       возможность профессионального роста по системе грейдов, обязательно с учетом ваших профессиональных пожеланий;       заработную плату - оклад (вилка зависит от грейда) и возможность ежемесячного бонуса       корпоративный университет: внутренние тренинги, внешние конференции и семинары, изучение иностранных языков;       зажигательные корпоративы, мероприятия, еженедельные фрукты, чай, кофе, сладости и многое другое!     ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,170000.0,3.0,140000.0,java разработчик,"Java 8 (Stream), Jetty (Embedded Servlet Container), Git, Maven, PostgreSQL. Все проекты мы пишем на Spring Framework 4 (Core, MVC...","Ты будешь разрабатывать backend часть приложения, взаимодействовать с аналитиками, QA, DevOps и другими смежными командами разработки. Поддерживать и рефакторить текущий...",0.26666666666666666,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,ФЦ Сибирь,2019-12-09T12:25:16+0300,"   В нашу дружную команду профессионалов мы ищем активного сотрудника, которому нравится развиваться в разных направлениях, который умеет находить простые решения и любит радоваться своим результатам!      Кто мы:      Мы крупная региональная Компания в Сибири;   Мы уже более 15 лет на рынке&quot;   Мы постоянно делимся опытом друг с другом и создаем лучшие практики;      Мы предлагаем:      интересные задачи;   сплоченный, профессиональный и увлеченный своим делом коллектив;   открытые возможности для профессионального и карьерного развития;   официальное трудоустройство, социальные гарантии;   достойный уровень заработной платы, которая выплачивается полностью в &quot;белую&quot;;   корпоративная доставка( м. Речной вокзал, м. К.Маркса, ОбьГЭС, Кольцово).      Твои задачи:      интеграция информационных систем в Компании.      Что мы ждем от тебя:      наличие высшего технического образования;   понимание принципов ООП;   знание Java, SQL;   опыт разработки REST, SOAP;   опыт проектирования и работы с БД;   опыт работы с серверами приложений;      Твоим преимуществом будет:      опыт работы с JMS, Jira, Confluence;   знание технического английского;   опыт работы с не реляционными БД и т.д.       Если тебе интересна наша вакансия, то высылай свое резюме нам на почту или оставляй свой отклик!   ",Полная занятость,Полный день,От 1 года до 3 лет,|Java|SQL|SOAP|Atlassian Jira|ООП,3.0,105160.0,1.0,106772.0,java разработчик,"Наличие высшего технического образования. Понимание принципов ООП. Знание Java, SQL. Опыт разработки REST, SOAP. Опыт проектирования и работы с БД. ",Интеграция информационных систем в Компании.,0.13333333333333333,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Новосибирск,Xored,2019-12-09T07:04:08+0300," Приглашаем талантливого и самостоятельного разработчика присоединится к разработке новой технологической платформы следующего поколения.    На какой проект нужен человек:       Мы готовы пригласить нового сотрудника в команду, которая занимается развитием продуктов одного из лидеров российского рынка.      Какие технологии на проекте используются:       Основные технологии: Java, Eclipse, EMF, XText, GEF/GMF      Что ожидаем от кандидата:       Понимание того, что каким бы талантливым не был отдельный разработчик, успех/провал проекта в первую очередь зависит от правильности выбора процесса разработки (на всех этапах, от бизнеса до исполнения).   Понимание того, что личный результат важен только внутри команды, а с точки зрения продукта в зачет идет только командный результат, и определяется он по последнему пришедшему.   Способность доводить дело до конца и не пасовать перед трудностями (особенно с использованием любимых в современном мире приемов &quot;мне пора расширить горизонты&quot;, &quot;хочу выйти из зоны комфорта&quot; или &quot;я слишком задержался на одном проекте&quot;).   Базовые знания Java и JavaEE.   Базовые знания ООП и стандартных паттернов разработки, но без слепого преклонения перед ними.      Что предлагаем:       Участие в проекте, который действительно будет использоваться большим количеством программистов.   Работа со сложными технологическими задачами (в проекте есть задачи по разработке высоконагруженных сервисов, по поддержке и развитию существующих частей проекта, исследовательские задачи, связанные с производительностью, и ещё много интересного).   Работа в команде выдающихся специалистов, у которых многому можно научиться.   Высокие стандарты качества проекта (для нас важно, чтобы каждый в команде мог держать высокую планку по качеству кода и проекта в целом).   Среда, в которой вы сможете максимально раскрыть свой потенциал, где ценится свобода, инициатива, творчество.   Отсутствие бюрократии (у нас нет менеджеров проектов, открытые зарплаты, которые соответствуют уровню специалистов в компании, свободный график работы, возможность расти до того уровня, до которого сможете).   Комфортное рабочее место в одном из офисов компании. В Новосибирске у нас два офиса: в Академгородке и на Советской, 64/1 (метро Гагаринская).   Минимальная зарплата в компании - 55тр. В компании есть возможность роста до технического лидера и Principal Engineer.   ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,105160.0,1.0,106772.0,software development engineer java,"Базовые знания Java и JavaEE. Базовые знания ООП и стандартных паттернов разработки, но без слепого преклонения перед ними.","Работа со сложными технологическими задачами (в проекте есть задачи по разработке высоконагруженных сервисов, по поддержке и развитию существующих частей проекта...",0.13333333333333333,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Новосибирск,Кадровое агентство Алексея Сухорукова,2019-11-27T14:13:39+0300," Ведущий разработчик программного обеспечения для медицинского сектора ищет в команду разработчика Java. Уже более 15 лет компания создает программы высочайшего класса для фармацевтики и медицины .   Офис расположен в Ганновере — крупнейшем выставочном городе Германии. Он известен самой большой ярмаркой в мире, стоящим неподалеку заводом Volkswagen, и является одной из музыкальных столиц Европы. Это один из экономических и индустриальных центров Германии.    Ваши задачи:         Дизайн и разработка новых модулей для существующего ПО       Разработка и сопровождение новых и существующих модулей ПО       Выбор и внедрение современных технологий        От вас ожидают:         Знания Java EE на уровне Middle или Senior       Опыт в разработке, проектировании и разработке сложных приложений на Java EE от 3 лет       Опыт работы с Payara/JBoss/Wildfly, OpenID Connect, Microsoft SQL Server, Jenkins, Git, Maven, Docker, Hibernate/JPA, JUnit, Arquillian       Умение и готовность работать в команде       Профильное высшее образование       Английский язык В2 и выше        Вам предложат:        Заработную плату до 5800 евро (гросс) + премии по результатам работы       Гибкий график с возможностью работать из дома       Офис в центре города        А также:        Работу в динамичной и инновационной команде       Постоянное профессиональное развитие       Интересные проекты и ответственные задачи       Бесплатные кофе, свежие пирожные и фрукты     ",Полная занятость,Гибкий график,Более 6 лет,|Java EE,,5800.0,6.0,4100.0,java ee разработчик,"Знания Java EE на уровне Middle или Senior. Опыт в разработке, проектировании и разработке сложных приложений на Java EE от...",Дизайн и разработка новых модулей для существующего ПО. Разработка и сопровождение новых и существующих модулей ПО. Выбор и внедрение современных...,0.5333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Новосибирск,Ледас,2019-12-12T09:42:24+0300," Компания ЛЕДАС хорошо известна на международном рынке как ведущий разработчик САПР и инженерного ПО. Мы занимаемся наукоёмким программированием, разрабатываем продвинутые алгоритмы и уникальные приложения. География наших партнёров обширна, как обширна и область наших интересов.    Нам нужен   Программист на языке TypeScript/JavaScript в команду по разработке клиент-серверной облачной системы, предназначенной для моделирования 3D тел, а также обработки 3D тел посредством алгоритмов вычислительной геометрии.   Серверная часть приложения разрабатывается на С++ с использованием библиотек для геометрического моделирования, клиентская часть на TypeScript/JavaScript+WebGL+three.js.   От разработчиков на этой позиции мы ожидаем понимания геометрических алгоритмов, с которыми придётся работать. Практически необходимым будет умение или желание научиться писать в серверной части на C++ код обращения к геометрическим алгоритмам.   Мы готовы рассмотреть кандидатов любого уровня: от студентов до самых опытных разработчиков, неизменным и необходимым условием будет хорошая математическая подготовка.        Требования      Высшее техническое образование или обучение на последних курсах.   Знание TypeScript/JavaScriptи three.js.   Начальные знания C++.   Понимание и применение принципов ООП.   Хорошее знание и понимание математики: аналитической геометрии, алгоритмов на графах, численных методов, мат. анализа.          Плюсом будет    Знание следующих вспомогательных и/или используемых в других наших проектах технологий:     С++ / C# / Python   MS Visual Studio / GCC / CMake   Svn / Git / JIRA / Phabricator / Jenkins / TeamCity / Nunit / TestComplete / TestLink   OpenGL / DirectX / WebGL   Qt / WPF / WCF   Опыт программирования микроконтроллеров / станков с ЧПУ / CNC.          Будет не лишним      Знание английского языка   Опыт работы с CAD-приложениями.          Условия      Офис в Академгородке.   Официальное трудоустройство согласно ТК РФ, белая зарплата, оплачиваемые больничные и отпуск.   Полная (предпочтительно) или частичная занятость, гибкий график, возможность удаленной работы.   Частичная компенсация затрат на спорт и изучение английского языка.   Бонусы, кофе-чай-конфеты-бутерброды-фрукты.   Молодой дружный коллектив, играем в настольный теннис, знаем про Scrum/Agile и всё остальное, каждый пятый сотрудник - кандидат наук.   ",Полная занятость,Гибкий график,От 1 года до 3 лет,|TypeScript|three.js|C++,3.0,110000.0,1.0,50000.0,typesсript javasсript разработчик системы 3d моделирования,"От разработчиков на этой позиции мы ожидаем понимания геометрических алгоритмов, с которыми придётся работать. Практически необходимым будет умение или желание...","Серверная часть приложения разрабатывается на С++ с использованием библиотек для геометрического моделирования, клиентская часть на TypeScript/JavaScript+WebGL+three.js.",0.03333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Новосибирск,Крупный e-commerce проект,2019-12-09T10:31:20+0300,"  Требования :     Высшее образование;   Опыт работы ведущим разработчиком от 3 лет;   Отличные знания и опыт разработки на Java (JDK 8);   Хорошее знание и опыт работы с MongoDB, ElasticSearch, Spring Boot;   Понимание принципов работы многопоточных систем и умение его применять;   Опыт разработки микросервисов;   Приоритет на производство поддерживаемого кода.      Технологии:  Java 8/11, Spring boot, Mongo DB, Redis, RabbitMQ, Elasticsearch, JUnit, Mockito, Gradle, Thymleaf, Gulp, Git, TeamCity.    Обязанности:      Проектирование и создание архитектуры ПО;   Разработка и отладка программного кода;   Написание, тестирование и поддержка старой и новой функциональности;   Работа с средствами автоматизированного тестирования;      Условия:      Оформление по ТК РФ с первого рабочего дня;   График работы: 5/2   Оклад + полугодовые бонусы (100% белая компания);      Пожалуйста, напишите о Ваших зарплатных ожиданиях в сопроводительном письме.  ",Полная занятость,Полный день,От 3 до 6 лет,|MongoDB|Spring Framework|Java|Git|JUnit,6.0,105160.0,3.0,106772.0,ведущий разработчик java,Высшее образование. Опыт работы ведущим разработчиком от 3 лет. Отличные знания и опыт разработки на Java (JDK 8). ,"Проектирование и создание архитектуры ПО. Разработка и отладка программного кода. Написание, тестирование и поддержка старой и новой функциональности. ",0.13333333333333333,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
