city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,c#,asp.net,.net framework,git,entity framework,ооп,ms sql,javascript,mvc,postgresql,other
Казань,БАРС Груп,2019-12-11T18:07:52+0300," Для тех, кто загрустил без интересных задач и крутой команды, БАРС груп предлагает окунуться с головой в насыщенную корпоративную жизнь и крутой проект, связанный с бюджетной и финансовой отчетностью.    Будет круто, если у тебя есть:      Опыт разработки с .NET (C#) или способность и желание обучаться;   Логическое мышление и теоретические знания языков программирования;   Понимание принципов ООП;   Владение C# .NET Framework;   Опыт разработки веб-приложений.      Мы предлагаем:      Работу в крупной, стабильной в финансовом плане, активно развивающейся компании (3 новых офиса в этом году это вам не шуточки);   Широкие возможности профессионального и карьерного роста;   Все красиво, бело и официально, деньгами не обидим (да и вообще не обидим);   Обучение: система наставничества, тренинги, мастер-классы внутри компании, возможность участия в крупных ИТ-конференциях, корпоративная библиотека. Наша главная ценность и любовь - наши сотрудники;   Реферальная программа.   ",Полная занятость,Полный день,Нет опыта,,,152500.0,,116666.66666666669,junior .net разработчик,Опыт разработки с .NET (C#) или способность и желание обучаться. Логическое мышление и теоретические знания языков программирования. Понимание принципов ООП. ,Реферальная программа.,0.06666666666666667,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Foundook,2019-12-13T16:34:56+0300," Компания создана в 2010 году, занимается контрактной разработкой программного обеспечения и аутсорсингом.   Мы успешно сотрудничаем с такими клиентами как :     Lukoil Inform   Martini Group   Data Room   Xendapp   Sputnik Auto   Medgreat и др.     Также мы активно сотрудничаем со многими международными заказчиками из Германии, Швейцарии итд.    Описание проекта:      Участие в разработке продукта VisualCron - инструмент автоматизации, интеграции и планирования задач для Windows.      Что мы от тебя ждем:       Хорошие знания в .Net, c#, Asp.net   Опыт бэкенд разработки   Умение применять в своей работе десткоп WinForms или WPF.   English - A2      Чем нужно будет заниматься:       Бизнес-логика;   Интеграция с внешними сервисами;   Десктоп клиент.      Что мы предлагаем:      Офис в центре города;   ЗП до 80.000 net. (по результатам собеседования) ;   Гибкий график;   Своевременные выплаты заработной платы;   Молодой дружный коллектив, адекватное руководство.   ",Полная занятость,Полный день,От 1 года до 3 лет,|WPF|ASP.NET|C#|.NET Framework|Windows Forms,3.0,80000.0,1.0,116666.66666666669,.net разработчик,"Хорошие знания в .Net, c#, Asp.net. Опыт бэкенд разработки. Умение применять в своей работе десткоп WinForms или WPF. ","Участие в разработке продукта VisualCron - инструмент автоматизации, интеграции и планирования задач для Windows. Бизнес-логика. Интеграция с внешними сервисами. ",0.0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
Казань,DANYCOM,2019-12-11T17:43:53+0300,"      Внимание! Вакансия открыта в г. Краснодаре. Предполагает переезд в Краснодар.         Наши преимущества:      Своя техническая книжная библиотека.   Используем Linux в production.   Используем только .NET Core, кроссплатформенные приложения.   Используем последние библиотеки и фреймворки (.NET Core 2/3, C# 8.0, VS2019 + Resharper).   Используем современные методологии и подходы SAO, DDD, MicroServices, Design By Contract, SOLID, KISS, DRY.   Используем процесс CI/CD с юнит-, интеграционными-, приемочными-тестами.   Используем в работе Agile, SCRUM.   Работаем в gitlab, процесс по gitflow.   Проводим Code Review.      Обязанности:      Участие в разработка технических дизайнов (модель данных, бизнес-объекты, интерфейс).   Разработка модулей системы в соответствии с техническими спецификациями.   Устранение ошибок в программном обеспечении.   Разработка и выполнение модульных тестов (unit test).     Требования:     Опыт разработки на платформе .NET не менее 3 лет, желательно .NET Core.   Знание ASP.NET MVC/Web API, ASP.NET Core/Web API.   Понимание и применение на практике различных шаблонов проектирования.   Понимание юнит и интеграционного тестирования, рефакторинга, TDD.   Умение работать с git.   Знание работы с БД, желательно PostgreSQL (оптимизация запросов, построение индексов).   Базовый опыт работы с Linux.     Условия:     Работа в федеральной компании.   Работа в центральном офисе в центре города.   Официальное оформление согласно ТК РФ в штат компании.   Полностью официальная заработная плата.   Помощь в переезде.   Возможность развития, интересные задачи.   Возможность участия в крупных ИТ-конференциях.   Возможности для профессионального и карьерного роста.   Корпоративные праздники, тимбилдинги.   Подарки детям сотрудников на Новый год.   Уровень заработной платы обсуждается на собеседовании.   ",Полная занятость,Полный день,От 3 до 6 лет,|Git|PostgreSQL|Unit Testing|ASP.NET MVC|Linux,6.0,152500.0,3.0,116666.66666666669,разработчик .net,"Опыт разработки на платформе .NET не менее 3 лет, желательно .NET Core. Знание ASP.NET MVC/Web API, ASP.NET Core/Web...","Участие в разработка технических дизайнов (модель данных, бизнес-объекты, интерфейс). Разработка модулей системы в соответствии с техническими спецификациями. ",0.06666666666666667,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
Казань,АРЕС,2019-12-09T16:30:18+0300," Современная IT-компания, работающая на стыке банковской, страховой, инвестиционной и страховой сфер, сейчас находится в поиске  .NET-разработчика  в команду офиса, расположенного в Казани.   Компания занимается изучением перспективных направлений в области финансовых продуктов и сервисов, и проверяет их на практике.  Среди   продуктов    Новый Мобильный Банк   - стремительно развивающееся приложение на стыке актуальных трендов и технологий,   Aimee   – чат-бот для call-центров с применением искусственного интеллекта,   Roboadvisor   - интеллектуальный помощник для инвестиций, и многие другие.   Вам предстоит заниматься  разработкой решений с использованием самых современных технологий. Релизы в командах идут, следуя принятым гибким процессам разработки. Вся работа идет в продуктовых командах по Scrum.   Стек проектов:  на backend ребята используют C# и ASP NET MVC/Core, а также Web API, MS SQLServer, Entity Framework, Rabbit MQ, а на frontend - JS и React.     Условия:      множество внутренних и внешних профильных мероприятий для развития и обучения;    команда профессионалов    из разных городов с общими интересами и разными взглядами;    зарплата,  которая будет полностью соответствовать вашим ожиданиям и компетенциям;   релокационный пакет для новых сотрудников (50 000 рублей + услуги риелтора);   приятными бонусами послужат X-Box, настольный теннис и скидки на фитнес.   ",Полная занятость,Полный день,От 1 года до 3 лет,|MVC|Scrum|C#|.NET Framework|ASP.NET|MS SQL Server|Entity Framework,3.0,150000.0,1.0,116666.66666666669,.net разработчик,Без требований,Без обязанностей,0.13333333333333333,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1
Казань,DataArt,2019-12-03T10:30:39+0300,"  Senior .NET Engineer     На эту позицию мы рассматриваем резюме от кандидатов из любого города. Тому, кто по итогам собеседований получит предложение о работе на DataArt и примет его, мы поможем с переездом в Воронеж.    DataArt занимается IT-консалтингом и созданием ПО. С 1997 года мы проектируем, разрабатываем, модернизируем и поддерживаем решения, которые помогают расти бизнесу наших клиентов. DataArt начинался как компания друзей. Отсюда — особенная культура, которая отличает нас от других IT-аутсорсеров:   — Плоская структура: нет прямых начальников и подчиненных.   — Мы берем людей не в проект, а в компанию. Если работа на клиента закончилась, вы переходите в другой проект или в оплачиваемый idle.   — Гибкий график, возможность менять проекты, работать из дома, пробовать себя в разных ролях.   — Минимум бюрократии и микроменеджмента, удобные корпоративные сервисы.    ТРЕБОВАНИЯ      Опыт разработки коммерческих приложений на платформе .NET не менее 3-х лет.   Опыт работы на С# и его понимание, включая последние версии фреймворка ASP.NET MVC.   Опыт проектирования программного обеспечения.   Владение OOP, OOD и паттернами проектирования (design patterns, IOC, SOLID).   Знание JavaScript.   Понимание гибкой методологии разработки (Agile) и опыт командной работы по методике Scrum.   Умение работать в команде.   Отличные коммуникативные навыки.   Разговорный английский.      БУДЕТ ПЛЮСОМ      Опыт работы с системой управления базами данных MS SQL Server и ее компонентами SSRS, SSIS.   Использование методов разработки через тестирование (TDD).   JavaScript-фреймворков (jQuery, Angular.js, Backbone.js).   Опыт работы с зарубежными заказчиками.   Наличие сертификатов Microsoft.      DATAART ПРЕДЛАГАЕТ      Профессиональное развитие: - Опытные коллеги готовы делиться знаниями, внутренние профессиональные комьюнити. - Возможность менять проекты, технологии, пробовать себя в разных ролях. - Внутренний образовательный портал: более 150 технологических курсов и soft skills - тренингов. - Обучение английскому языку: курсы, общение с коллегами и клиентами из разных стран. - Поддержка докладчиков, выступающих на конференциях и встречах технологических сообществ.   Отсутствие бюрократии, удобные корпоративные сервисы.   Отсутствие дресс-кода, дружеская атмосфера, забота о комфорте специалистов.   Гибкий график, ДМС, рабочее место в современном бизнес-центре.   Возможность участвовать в конференциях как слушатель и выступающий.   ",Полная занятость,Полный день,От 3 до 6 лет,|JavaScript|Agile Project Management|ASP.NET|Scrum|MS SQL Server,6.0,152500.0,3.0,116666.66666666669,senior .net engineer,"Опыт разработки коммерческих приложений на платформе .NET не менее 3-х лет. Опыт работы на С# и его понимание, включая...","Использование методов разработки через тестирование (TDD). - Обучение английскому языку: курсы, общение с коллегами и клиентами из разных стран. - ",0.3333333333333333,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
Казань,Аквелон,2019-11-15T13:29:04+0300," Since 2000, Akvelon has built team extensions for companies all over the world. From small startups to global Fortune 500 companies, we have developed personalized teams that can handle any tech project. Our team is made up of over 700 experts across technologies, with extensive experience building Enterprise, CRM, LOB, Cloud, AI and Machine Learning, Cross-Platform, Mobile, and other types of applications customized to our clients’ needs and processes. We were ranked in Comparably’s 2018 and 2019 list of Top 15 Best Companies in Seattle and were voted one of the Puget Sound Business Journal’s fastest-growing companies for several years. At the moment, we have a position  .Net  developer for a project from  Microsoft .    Requires knowledge and skills:      .NET   Web development using .NET   git, Visual Studio   Independently be able to solve problems and tasks   English (intermediate)      Will be a plus:           JavaScript Experience       Azure (VMs, Resource groups, networking)       PowerShell Experience       Network knowledge and experience with them       Experience of communication with customers        Условия:       Высокая заработная плата   Гибкий график работы   ДМС со стоматологией, оплата фитнеса/курсов английского, обучения и сертификации   Возможны командировки в США   Спонсирование получения американской рабочей визы и релокация в США при желании      We will be glad to see you on our team!  ",Полная занятость,Полный день,От 1 года до 3 лет,|.NET Framework|C#|MS Visual Studio|Git|ASP.NET|Azure|JavaScript,3.0,152500.0,1.0,116666.66666666669,.net разработчик,Independently be able to solve problems and tasks. English (intermediate). Will be a plus: JavaScript Experience. PowerShell Experience. ,Без обязанностей,0.9333333333333333,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
Казань,Ак Барс Цифровые Технологии,2019-12-12T12:12:13+0300," Мы ищем разработчика в команду сайта Банка akbars.ru на  задачи :     Разработка и поддержка серверной части в команде сайта   Добавление нового функционала   Разработка микросервисов   Интеграция с внутренними и внешними системами, а также технологическими компаниями, такими как Google, Yandex и т.д.     Стек: ASP.NET Core, EF Core, MSSQL, Redis, RabbitMQ, CQRS, TeamCity, Octopus, Docker.    Что знать и применять:      Уверенные знания C#   Опыт разработки на платформе .NET Core   Опыт разработки приложений ASP.NET Core Web API   Опыт работы с Git   Опыт разработки интеграционных приложений   Знание протоколов HTTP, SOAP   Уверенные навыки архитектурного проектирования приложения/сервиса   Понимание принципов организации микросервисных архитектур      Будет преимуществом:      Опыт работы с платформой OpenShift   Опыт разработки в крупных компаниях/enterprise   Опыт работы с RabbitMQ   Опыт работы с Docker   Опыт работы с Redis   Опыт работы с MS SQL Server   Опыт работы с TeamCity      Что предлагаем:      Полное соблюдение норм ТК РФ   Программа релокации для иногородних   Профессиональное развитие и обучение (внутренние и внешние конференции, семинары)   Футбол, йога, настольный теннис, скидки на занятия в фитнес-центре.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Git|C#|MS SQL|MS SQL Server|SOAP,3.0,152500.0,1.0,116666.66666666669,.net разработчик middle,Уверенные знания C#. Опыт разработки на платформе .NET Core. Опыт разработки приложений ASP.NET Core Web API. Опыт работы с Git. ,"Разработка и поддержка серверной части в команде сайта. Добавление нового функционала. Разработка микросервисов. Интеграция с внутренними и внешними системами, а...",0.03333333333333333,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
Казань,Бизнес-Партнер,2019-12-13T15:45:13+0300," Обязанности:    Разработка расширения для Visual Studio     Разработка программного продукта на С   #;     Программирование нового функционала, проектирование и рефакторинг существующего кода;     Проведение тестирования, разработка интеграционных и   unit   тестов;    Требования:   - Опыт .Net Framework от 3х лет (минимум 2 года) - Отличное понимание .Net   Будут плюсами: - Unit тестирование - Continuous Integration - .Net Core       Условия:   Возможность работать над уникальной технологией, в компании, которая является обладателем международного патента.   Один из проектов, которыми занимается компания - это создание уникальной открытой модульной платформы (Open Source Eco-System), представляющей полноценную электронную систему, миниатюризированную до размера электронного чипа (SoC - System on Chip), к которой можно подключить большое количество сенсоров, и которая способна сохранить в себе необходимое количество информации в случае внеплановой изоляции от внешнего мира, чтобы в момент восстановления связи беспроводным способом передать накопленную и считываемую информацию на мобильный телефон, BLE / Wi-Fi передатчик и / или в облачную базу данных.             ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,180000.0,3.0,130000.0,разработчик .net,Опыт .Net Framework от 3х лет (минимум 2 года). - Отличное понимание .Net. - .Net Core.,"Разработка расширения для Visual Studio. Разработка программного продукта на С #. Программирование нового функционала, проектирование и рефакторинг существующего кода. ",0.0,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,ICL-КПО ВС,2019-11-14T13:22:56+0300,"  Функциональные обязанности:      Доработка существующей и разработка новой функциональности Dynamics CRM и BPM Online на основании технических заданий, постановок задач;   Участие в разработке архитектуры информационной системы;   Разработка сервисов интеграции;   Разработка веб приложений;   Настройка системы;   Разработка плагинов, кастомизация форм, кастомизация рибанов;   Проведение первичного тестирования модификаций;   Оптимизация производительности системы;   Разработка отчетности на базе MS SQL Server Reporting Services;   Постановка задач менее опытным коллегам.      Требования:      Высшее техническое образование (или студент последнего курса);   Знание языков программирования: С#, ASP.NET, JavaScript, CSS, T-SQL.   Знание информационных систем: Microsoft Dynamics CRM, BPM Online   СУБД: MS SQL Server (с точки зрения разработчика);   Умение работать в профильной интегрированной среде разработчика (IDE), опыт работы с системами контроля версий;   Знание технического английского языка;   Способность к самообучению и развитию;   Преимуществом является умение программировать под MS Sharepoint.      Мы предлагаем:      100% белую заработную плату с возможностью получать дополнительные бонусы;   Возможность проходить обучение и повышать свою квалификацию за счет средств Компании;   Систему различных выплат социального характера, материальную помощь, ДМС;   Частичную компенсацию занятий спортом, компенсация сотовой связи и ГСМ,   Корпоративные мероприятия для сотрудников и их семей;   Покупка бизнес - литературы   ",Полная занятость,Полный день,От 1 года до 3 лет,|C#|ASP.NET|JavaScript|MS SQL|MS SQL Server,3.0,152500.0,1.0,116666.66666666669,.net разработчик,"Высшее техническое образование (или студент последнего курса). Знание языков программирования: С#, ASP.NET, JavaScript, CSS, T-SQL. Знание информационных систем: Microsoft...","Доработка существующей и разработка новой функциональности Dynamics CRM и BPM Online на основании технических заданий, постановок задач. Участие в разработке...",0.9666666666666667,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1
Казань,Maxima,2019-12-09T14:19:41+0300,"  Чем предстоит заниматься:      Разработка серверного приложения (C#, .NET 4.5, MS SQL);   Интеграция со сторонними сервисами с последующим сопровождением;   Доработка и поддержка существующего кода, рефакторинг.      Необходимые навыки:      Опыт разработки систем с использованием .NET/C# от 3 лет;   Опыт работы с реляционными СУБД, знание SQL;   Знание основных алгоритмов/структур данных;   Понимание принципов разработки клиент-серверных приложений;   Понимание принципов ООП, SOLID;      Взамен мы предложим:      Оформление по ТК РФ;     Стабильную и достойную заработную плату, соответствующую твоим скиллам;       График работы 5/2 с гибким началом рабочего дня с 08:00 до 10:00;       Комфортный офис класса А с полностью оборудованной кухней, кафе и собственным спортзалом, расположенный в 15 минутах ходьбы от м. Суконная Слобода;     Полис ДМС после испытательного срока;   Профессиональное обучение, корпоративные тренинги и внутренние митапы, курсы английского языка в офисе;   Корпоративные мероприятия не только для сотрудников, но и их семей, интеллектуальные игры (шахматы, квизы, настолки), творческие мастер-классы, турниры по самым разным видам спорта, включая киберспорт, и много чего еще.   Приятный релокационный пакет для специалистов из других городов.   ",Полная занятость,Полный день,От 3 до 6 лет,|C#|SQL|ООП,6.0,152500.0,3.0,116666.66666666669,.net разработчик,"Опыт разработки систем с использованием .NET/C# от 3 лет. Опыт работы с реляционными СУБД, знание SQL. Знание основных алгоритмов...","Разработка серверного приложения (C#, .NET 4.5, MS SQL). Интеграция со сторонними сервисами с последующим сопровождением. Доработка и поддержка существующего...",0.13333333333333333,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
Казань,"Программный Продукт, ИТ-компания",2019-12-02T12:06:14+0300," Обязанности:       разрабатывать серверную и клиентскую части новой корпоративной ИТ системы       участвовать в принятии архитектурных решений       Требования:   Мы ищем программиста .NET CORE, которому:     не надо объяснять, что делать с Linux’ом   программирует на С# 7 не менее 3х лет и хорошо знаком с .NET Framework 4.7.1   знает и умеет пользоваться ASP.NET Core и ASP.NET MVC   LINQ, EntityFramework   Имеет опыт написания запросов к реляционным СУБД хотя бы к одной из PostgreSQL, MSSQL, Oracle   Знает HTML 5, CSS 3, XML          Условия:      Работа в компании, занимающей лидирующие позиции на рынке разработки ПО в России;   Оформление в соответствии с ТК РФ;   Оплачиваемый отпуск и больничный;   Прозрачная система профессионального и карьерного роста;   Молодой дружный коллектив;   Добровольное медицинское страхование (ДМС) после испытательного срока;   Размер заработной платы обсуждается с успешными кандидатами.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Entity Framework|C#|LINQ|HTML|XML,3.0,152500.0,1.0,116666.66666666669,разработчик .net,"Не надо объяснять, что делать с Linux’ом. Программирует на С# 7 не менее 3х лет и хорошо знаком...",Разрабатывать серверную и клиентскую части новой корпоративной ИТ системы. Участвовать в принятии архитектурных решений.,0.36666666666666664,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Казань,ТаксНет,2019-12-12T16:29:47+0300,"      Обязанности:      Работа над настольными и серверными решениями в области электронного документооборота;   Поддержка существующих решений и адаптация их к новым требованиям;   Участие в проектировании архитектуры сервисов и структуры базы данных.     Требования:     Опыт работы более 2 лет;   Уверенное владение C# и .NET;   Знание T-SQL и опыт работы с MS SQL Server;   Готовность к обучению, технический склад ума;   Ответственность;   Умение быстро разбираться в чужом коде;   Умение работать в команде, коммуникабельность;   Инициативность, самостоятельность, заинтересованность в качестве результатов работы.      Будет плюсом:      Опыт в разработке высоконагруженных систем;   Опыт написание тестов (unit-тесты, нагрузочные тесты, тесты UI);   Опыт работы с EntityFramework, BlToolkit , linq2db;   Знание MVC, HTML5/CSS/JS и клиентских JS-фреймворков;   Понимание паттернов проектирования и разработки;   Умение работать с GIT.     Условия:     Официальное трудоустройство по Трудовому кодексу Российской Федерации;   8-часовой рабочий день;   Работа в квалифицированной продуктовой команде;   Итоговый уровень оплаты определяется по результатам собеседования.   ",Полная занятость,Полный день,От 1 года до 3 лет,|С#|.NET Framework|MS SQL Server,3.0,152500.0,1.0,116666.66666666669,разработчик .net,Опыт работы более 2 лет. Уверенное владение C# и .NET. Знание T-SQL и опыт работы с MS SQL Server. ,Работа над настольными и серверными решениями в области электронного документооборота. Поддержка существующих решений и адаптация их к новым требованиям. ,0.03333333333333333,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
Казань,БАРС Груп,2019-12-09T11:45:27+0300," Компания «БАРС Груп», ведущий разработчик и интегратор решений для государственного и коммерческого секторов, ищет  .NET разработчика.     Задачи, которые Вам предстоит решать:      Разработка сервисов интеграции (SOAP, REST, СМЭВ);   Развитие существующих и разработка новых проектов;   Проектирование кроссплатформенных web приложений.      Какие технологии мы применяем:      ASP.NET MVC   ASP.NET WEB API   C#7.0   PostgreSQL   SOAP/REST   RabbitMQ   Redis   IIS   Javascript      Мы ожидаем от Вас:      Опыт разработки от 1-го года;   Уверенное владение C#, ООП;   Знание ASP.NET MVC 4+;   Знание SOAP/REST      Будет плюсом:      Опыт разработки коммерческого ПО; опыт в разработке / проектировании высоконагруженных систем;   Уверенное владение SQL, проектирование, индексы, оптимизация запросов PostrgeSQL;   Знание JavaScript, ExtJS 4+ версии;   Опыт работы с трекерами задач (Jira, Redmine);   Опыт командной работы.      Мы предлагаем:      Интересные и сложные задачи;   Работу с профессионалами, готовыми делиться опытом и знаниями;   Широкие возможности профессионального и карьерного роста;   Официальное трудоустройство, &quot;белая&quot; зарплата, регулярно повышающаяся по гибкой системе грейдов и аттестаций;   Обучение: тренинги, мастер-классы внутри компании, возможность участия в крупных ИТ-конференциях, корпоративная библиотека;   Работу в крупной компании в самом центре города;   Корпоративные плюшки: игровая комната, Xbox, PS3, корпоративный фитнес и футбол;   Иногородним кандидатам предоставляем комфортные условия для переезда.   ",Полная занятость,Полный день,От 1 года до 3 лет,,3.0,152500.0,1.0,116666.66666666669,.net разработчик senior .net разработчик,"Опыт разработки от 1-го года. Уверенное владение C#, ООП. Знание ASP.NET MVC 4+. Знание SOAP/REST. ","Разработка сервисов интеграции (SOAP, REST, СМЭВ). Развитие существующих и разработка новых проектов. Проектирование кроссплатформенных web приложений.",0.13333333333333333,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,НОРБИТ,2019-11-20T11:36:04+0300," В рамках группы компаний  ЛАНИТ  в дочернюю компанию  НОРБИТ  мы приглашаем  Программиста .NET.         НОРБИТ  отвечает за IT-консалтинг по разработке и внедрению  ERP-, CRM-, BI-систем, торгово- закупочных площадок и решений на базе Sharepoint.        НОРБИТ  входит в ТОП-100 лучших работодателей России по итогам 2014 года по версии Headhunter.        НОРБИТ  – это возможность не только работать в большой и стабильной компании, но и получать заряд позитива от общения с большим количеством друзей-коллег, которые помогают сделать будни яркими и наполненными положительными эмоциями (особенно пятничными вечерами).       Мы приветствуем  талантливых, неповторимых, ярких, удивительных, незаменимых…         НАШИ ПОЖЕЛАНИЯ К СПЕЦИАЛИСТУ:      Опыт программирования на С# (ASP.NET MVC)   Хорошее понимание общих принципов ООП   Хорошее понимание основ платформы .NET   Уверенные знания веб-технологий: ASP.NET MVC, JavaScript, jQuery   Опыт работы с Entity Framework   Опыт написания SQL запросов   Умение быстро осваивать новые технологии   Исполнительность, ответственность          ЖЕЛАТЕЛЬНО:      Опыт использования WCF и системы контроля версий GIT          ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:      Участие в команде разработки проекта крупной системы в роли разработчика   Доработка множества различных интеграций   Изменения системы по требованиям заказчика          ЧТО МЫ МОЖЕМ ВАМ ПРЕДЛОЖИТЬ:      Никаких Дресс-кодов и стандартов   Классные вечеринки (Отдых — это важная часть работы)   Высокий уровень дохода (в том числе бонусы за результат)   Медицинскую страховку (ДМС, включая стоматологию и госпитализацию, страхование выезжающих зарубеж)   Обучение английскому языку с носителем языка в офисе компании   Корпоративные скидки на пользование услугами турагентств, страхования, мобильной связи, фитнес-центров   Обучение в корпоративном университете   Занятия в корпоративной футбольной команде   Настольный теннис в офисе компании, корпоративная библиотека, буккроссинг, x-box и обширная игротека актуальных настолок   ",Полная занятость,Полный день,Нет опыта,,,152500.0,,116666.66666666669,разработчик .net,Опыт программирования на С# (ASP.NET MVC). Хорошее понимание общих принципов ООП. Хорошее понимание основ платформы .NET. Уверенные знания веб-технологий...,Участие в команде разработки проекта крупной системы в роли разработчика. Доработка множества различных интеграций. Изменения системы по требованиям заказчика.,0.7666666666666667,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,"Зарница, ПО",2019-12-11T13:29:16+0300," В связи с активным ростом и развитием новых направлений в отдел программного обеспечения требуется сотрудник на должность разработчика .NET (C#).     Обязанности:      Разработка программного обеспечения для тренажеров и обучающих стендов;   Взаимодействие с дизайнерами, тестировщиками, аналитиками.       Требования:      Опыт работы разработчиком .NET (C#) от 1 года;   Твердое понимание принципов ООП;   Опыт разработки клиент-серверных приложений;   Способность &quot;производить&quot; аккуратный и чистый код;   Опыт командной разработки;    Пожелания:     Опыт работы с системами контроля версий SVN, GIT;   Техническое мышление, знание математики и физики;   Опыт работы с СУБД (MS SQL);   Знание английского языка на уровне чтения технической документации.           Условия:      Достойный уровень дохода (обсуждается индивидуально);   Система премий по итогам сданных проектов;   Организация корпоративных праздников, розыгрышей ценных призов;   Награждения юбиляров, молодых родителей, лучших работников месяца;   Компенсация затрат на лечение;   Гибкий график;   Комната отдыха, чай/кофемашина, сладости;   Помощь при переезде.   ",Полная занятость,Гибкий график,От 1 года до 3 лет,|C#|.NET Framework|Entity Framework|MS Visual Studio|WPF|Git|SVN|LINQ|ООП|MS SQL,3.0,152500.0,1.0,80000.0,разработчик .net,Опыт работы разработчиком .NET (C#) от 1 года. Твердое понимание принципов ООП. Опыт разработки клиент-серверных приложений. Способность &quot;производить&quot; аккуратный...,"Разработка программного обеспечения для тренажеров и обучающих стендов. Взаимодействие с дизайнерами, тестировщиками, аналитиками.",0.06666666666666667,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
