city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,group
Новосибирск,ARTOX,2019-11-19T18:06:26+0300,"<p><strong>Мы ищем в команду разработки middle front-end в Минский офис (с возможностью релокации из других стран).</strong></p> <p><strong>У нас есть классные бенефиты, ведь мы:</strong></p> <ul> <li>постоянно развиваем своих сотрудников и организовываем бесплатные курсы по английскому языку</li> <li>планируем профессиональное и карьерное развитие (“карьерный лифт”)</li> <li>организовываем тимбилдинги и яркие корпоративные праздники</li> <li>предоставляем возможность приобретения техники в личное пользование с полной или частичной компенсацией расходов</li> <li>обустроили зоны отдыха, где можно сжечь на тренажерах калории или покататься на качелях — в общем, устроить самый настоящий chill out!</li> <li>открыли собственное корпоративное кафе в офисе</li> <li>дарим подарки на Дни Рождения и годовщины работы в компании</li> <li>при релокации сотрудника из другой страны оплачиваем перелет+ 1й месяц съема жилья.</li> <li>а еще у нас есть программа лояльности для сотрудников (ты можешь ходить по скидкам в разные заведения наших клиентов).</li> </ul> <p> </p> <p><strong>В обязанности входят только frontend-задачи, а именно:</strong></p> <ul> <li>проектирование и разработка изоморфных SPA на React.js;</li> <li>разработка новых и развитие текущих модулей;</li> <li>поддержка существующего кода.</li> </ul> <p><strong>С чем мы работаем:</strong></p> <p>ReactJS, Redux, Node.js + Express, SASS, LESS, Webpack, Unit testing (Mocha, Chai).</p> <p><strong>Нам нужен специалист, который:</strong></p> <ul> <li>уверенно знает Javascript (ES5/ES6);</li> <li>имеет знания и опыт ReactJS <strong>(не менее 2 лет) </strong>+ Redux;</li> <li>понимает принципы функционального программирования;</li> <li>HTML/CSS (Responsive, Adaptive);</li> <li>готов развиваться, ищет сложные, но интересные задачи и заинтересован показать свой личный лучший результат в работе;</li> <li>умеет объективно оценивать свои силы, четко расставлять приоритеты и нуждается в минимальном контроле со стороны;</li> <li>будет плюсом опыт работы с другими фреймворками (backbone, knockout, angular).</li> </ul> <p><strong>Работа в ARTOX - это:</strong></p> <ul> <li>рост и развитие: 9 проектов Relax, 103 и Dom в Беларуси, Украине, России и Казахстане, над которыми мы постоянно работаем;</li> <li>команда профессионалов, не лишенных юмора и душевности;</li> <li>сложные, но интересные задачи в плотном темпе, которые не дают заскучать и скиснуть;</li> <li>возможность влиять на работу команды, предлагать и воплощать в жизнь свои идеи, ощущать реальную пользу и нереальное удовлетворение от своей работы!</li> <li>экстракомфортные условия: высокая оплата труда, дизайнерский офис прямо возле метро (Парк Челюскинцев), новая техника, спорт- и релакс-зоны, собственное корпоративное кафе &quot;Облепиха&quot;;</li> <li>драйв и веселье: топовые корпоративы и незабываемые праздники в офисе с фотозонами, ведущими и крутыми развлечениями, тимбилдинги.</li> </ul> <p><strong>ЖДЕМ ТЕБЯ В НАШЕЙ КОМАНДЕ!</strong></p>",Полная занятость,Полный день,От 1 года до 3 лет,"|ReactJS|Redux|Node.js + Express|Node.js|Webpack|Unit testing (Mocha, Chai)",3.0,102634.4827586207,1.0,76203.49397590362,middle front end разработчик,Уверенно знает Javascript (ES5/ES6). Имеет знания и опыт ReactJS (не менее 2 лет) + Redux. ,Проектирование и разработка изоморфных SPA на React.js. Разработка новых и развитие текущих модулей. Поддержка существующего кода.,31,разработчик
Новосибирск,the_covert,2019-11-30T15:57:40+0300,"<p><strong>The_covert – </strong>одна из лидирующих компаний на международном ИТ рынке, создающая собственные продукты уже более 10 лет. Наша цель - построить экосистему нового уровня, которая совершит сдвиг в текущей парадигме. Наши ценности - это интеллект, ответственность и глобальные цели.</p> <p>Сейчас мы ищем сильного Front-end разработчика для работы над развитием и поддержкой программного продукта в области финансовых сервисов.</p> <p><strong>Основные задачи:</strong></p> <ul> <li> <p>Разрабатывать и внедрять новый функционал в популярном продукте, работая на серверном и клиентском уровнях в команде с продакт-менеджером и другими разработчиками;</p> </li> <li> <p>Читать и проверять код (в проекте обязательный 100% code review);</p> </li> <li> <p>Участвовать в создании документации, развитии архитектуры проекта, планировании спринтов и релизов;</p> </li> <li> <p>Принимать участие в технической поддержке продукта и оперативном решении критических инцидентов;</p> </li> <li> <p>Разработка интеграционных решений для продуктов;</p> </li> <li> <p>Участвовать в эффективной коммуникации внутри и вне продуктовой команды;</p> </li> <li> <p>Участвовать в кросс-командных встречах в качестве технического эксперта.</p> </li> </ul> <p><strong>Необходимые навыки::</strong></p> <ul> <li> <p>Знание и опыт работы с библиотеками: React (или Preact), ReactDOM (+ SSR)Webpack (умение написать с нуля или исправить существующий конфиг), Babel (ES6, ES7), Styled-components, d3, Redux, Redux-thunk, lodash;</p> </li> <li> <p>Также необходим навык уверенной вёрстки с использованием HTML, CSS, SCSS, JSX, SVG;</p> </li> <li> <p>CORS, XSS, CSRF, jwt, передача и использование sensitive-данных на клиенте;</p> </li> <li> <p>Понимание основ работы сетевых протоколов HTTP, TCP/IP, UDP;</p> </li> <li> <p>REST, JSON RPC, JSONP, sockets;</p> </li> <li> <p>Знание алгоритмов сортировки, различных структур данных;</p> </li> <li> <p>Знание паттернов проектирования;</p> </li> <li> <p>Опыт написания тестов (хотя бы unit);</p> </li> <li> <p>Опыт работы с Git, таск-трекерами (Jira);</p> </li> <li> <p>Обязательно использование eslint в своих решениях.</p> </li> </ul> <p><strong>Мы также высоко ценим такие качества, как:</strong></p> <ul> <li> <p>Ответственность за результат;</p> </li> <li> <p>Самостоятельность;</p> </li> <li> <p>Аккуратность;</p> </li> <li> <p>Стрессоустойчивость.</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Работу с современным стеком технологий;</p> </li> <li> <p>Интереснейшие задачи;</p> </li> <li> <p>Гибкий график работы;</p> </li> <li> <p>Возможность работать с технически уникальными продуктами;</p> </li> <li> <p>Работу в команде профессионалов;</p> </li> <li> <p>Уютный офис;</p> </li> <li> <p>100% оплачиваемые больничные, отпуск 28 календарных дней;</p> </li> <li>Зоны отдыха, безграничные запасы кофе, чая, овощей и фруктов.</li> </ul> <p><strong>Офис находится в Санкт-Петербурге, кандидатам из других городов помогаем с релокацией.</strong></p>",Полная занятость,Полный день,От 3 до 6 лет,|JavaScript|HTML|CSS,6.0,102634.4827586207,3.0,76203.49397590362,front end разработчик,"Знание и опыт работы с библиотеками: React (или Preact), ReactDOM (+ SSR)Webpack (умение написать с нуля или исправить существующий...","Разрабатывать и внедрять новый функционал в популярном продукте, работая на серверном и клиентском уровнях в команде с продакт-менеджером и...",20,разработчик
Новосибирск,R-Style Softlab (Эр-Стайл Софтлаб),2019-12-11T11:30:34+0300,"<p><em>R-Style Softlab — ведущий российский разработчик и интегратор банковского ПО, входящий в международный холдинг Asseco Group, приглашает кандидата на вакансию <strong>&quot;</strong></em><strong><em>Программиста</em></strong><strong><em>&quot;.</em></strong></p> <p>Требуется сотрудник в группу занимающуюся разработкой ПО для автоматизации бухгалтерии, расчетно-кассовой деятельности и межбанковских расчетов крупных коммерческих банков.</p> <p><strong>Задачи:</strong></p> <ul> <li>Разработка новой функциональности по техническому заданию и проектной документации</li> <li>Развитие и поддержка существующей функциональности, рефакторинг кода</li> <li>Работа в команде с самостоятельным решением задач в своей зоне ответственности.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее (техническое в сфере ИТ) образование;</li> <li>Наличие знаний и навыков в следующих областях: <ul> <li>знание ЯП С/C++;</li> <li>СУБД (опыт работы с одной из): Oracle, PostgreSQL, MySQL, альтернативные решения;</li> <li>Умение писать SQL-запросы;</li> <li>Владение ПК на уровне администратора (установка и настройка ОС семейства Windows не должна вызывать проблем), опыт работы с виртуальными машинами</li> </ul> </li> <li>Умение грамотно формулировать свои мысли устно и письменно; конструктивно вести разговор; работать в команде.</li> <li>Умение работать с технической документацией.</li> </ul> <p>Рассматриваются студенты последнего курса обучения технических вузов и начинающие специалисты с небольшим опытом работы, с достаточным уровнем знаний для разработки систем автоматизации отчетности, с высокой степенью мотивации. Предусмотрено тестирование, определяющее общий уровень знаний кандидата в ИТ.</p> <p><strong>Условия:</strong></p> <ul> <li>Оформление в соответствии с ТК РФ.</li> <li>Заработная плата официальная: оклад и достойные премии по результатам работы.</li> <li>Добровольное медицинское страхование.</li> <li>Корпоративное обучение.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,102634.4827586207,1.0,76203.49397590362,разработчик,Высшее (техническое в сфере ИТ) образование. Наличие знаний и навыков в следующих областях: Знание ЯП С/C++. СУБД (опыт работы...,"Разработка новой функциональности по техническому заданию и проектной документации. Развитие и поддержка существующей функциональности, рефакторинг кода. Работа в команде с...",10,разработчик
Новосибирск,Softline,2019-11-14T09:34:38+0300,"<strong>Задачи:</strong> <ul> <li>Проведение обследований и анализ потребностей заказчиков;</li> <li>Проектирование, разработка, внедрение и поддержка решений на DIRECTUM 5 и DIRECTUM RX;</li> <li>Разработка проектной документации;</li> <li>Участие в пресейловых работах (разработка пилотных решений,оценка трудоемкости внедрений).</li> </ul> <strong>Мы ожидаем:</strong> <ul> <li>Опыт разработки и построения архитектуры для Directum 5 и/или Directum RX от 3-х лет;</li> <li>Иметь глубокое понимание объектно-ориентированного программирования;</li> <li>Опыт разработки ПО на VB, C#</li> <li>Навыки работы с базами данных;</li> <li>Опыт проектирования приложений/информационных систем.</li> </ul> <strong>Мы предлагаем:</strong> <ul> <li>Участие в крупнейших проектах внедрения DIRECTUM;</li> <li><strong>Работа под флагом международной IT- Компании (более 25 лет успешной работы на рынке IT, ТОП - 3 крупнейших российских ИТ компаний);</strong></li> <li>Адекватное руководство и отличный коллектив, доступность собственника;</li> <li>Обучение (1-2 раза в год + внутреннее обучение);</li> <li>Корпоративная мобильная связь и ДМС;</li> <li>График работы 5/2‚ с 09.00 до 18.00 с возможностью корректировки.</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,|JavaScript|Java|Linux|Directum|C#|VB,6.0,102634.4827586207,3.0,76203.49397590362,ведущий разработчик сэд,Опыт разработки и построения архитектуры для Directum 5 и/или Directum RX от 3-х лет. Иметь глубокое понимание объектно...,"Проведение обследований и анализ потребностей заказчиков. Проектирование, разработка, внедрение и поддержка решений на DIRECTUM 5 и DIRECTUM RX. ",37,разработчик
Новосибирск,Нэти,2019-11-19T10:15:57+0300,"<p><strong>Что мы предоставим</strong></p> <p><strong>Работайте из любой точки мира.</strong> Нам не принципиально - мы работаем удаленно.</p> <p>RDP, skype, почта и телефон — наши лучшие друзья. Некоторые наши сотрудники по несколько раз в году перемещаются в другие города и страны, чтобы познать жизнь везде. Это нормально, мы за свободу перемещений. Главное работать и быть доступным в рабочее время. <strong>Наши сотрудники уже живут в 64 городах</strong>.</p> <p><strong>Фиксированный оклад </strong>никакой зависимости от простоев и оплат клиентов.</p> <p>К нам приходят в том числе, чтобы не переживать о том, сколько получат по итогам месяца. Никакой зависимости от того, будет ли загрузка или оплатит ли клиент. Это наша задача, а не разработчика.</p> <p><strong>Доход от </strong><strong>68 990</strong> до вычета налогов. «От» — это значит можно и больше. Все покажет собеседование.</p> <p>Раз в полгода у нас проводятся проф. встречи, на которых мы обсуждаем работу человека и в том числе есть возможность повысить оклад. Но вообще мы не всегда ждем полгода, если понимаем, что пора.</p> <p>У нас никогда <strong>не было ни одной задержки заработной платы</strong>. Вообще И не будет — это наш принцип. Исполняй свои обязательства вовремя и люди тебе будут верить.</p> <p>У нас хорошо <strong>развиты взаимопомощь, обмен опытом и обучение</strong>.</p> <p>Есть чат вопросов и ответов где <strong>сотрудники помогают</strong> друг другу. Есть возможность приобрести за счет компании любые индивидуальные курсы по Bitrix.</p> <p>Можно сдвинуть свой график работы как минимум на ± 1 час. Стандартно с 9 до 18 по мск.</p> <p>Иногда можно и сильнее, если проект позволяет.</p> <p>Мы за нормальный отдых. Но если хочется заработать дополнительно, то можно и перерабатывать. Если вы не будете ходить потом сонным и грустным, то мы дадим вам дополнительные задачи за дополнительные деньги.</p> <p>А можно <strong>дополнительно заниматься и не только разработкой</strong>. Ролей в компании много.</p> <p>У нас постоянно появляются новые роли в компании, которые вы можете попробовать, делая их помимо основной работы. Если понравится, то может вы потом и переключитесь туда полностью. Кроме того, всегда можно писать статьи и проводить вебинары, за это тоже мы платим отдельно. Уже больше 20 человек взяли на себя дополнительные роли.</p> <p><strong>Оформление по ТК РФ</strong>. Дополнительное медицинское страхование через год работы.</p> <p>Вообще у нас есть еще всякие плюшки, расскажем на собеседовании.</p> <p>Много веселых внутренних проектов, которые дают почувствовать человеку, что он тут не один и сам может улучшать компанию.</p> <p>О них мы тоже расскажем на собеседовании.</p> <p> </p> <p><strong>Что важно уметь</strong></p> <p><strong>Hard-skills:</strong> больше 2 лет продуктивной разработки, понятный и оптимальный код.</p> <ul> <li>Иметь опыт продуктивной разработки на PHP от 2 лет и выше.</li> <li>Иметь опыт продуктивной разработки на Bitrix Framework.</li> <li>Иметь базовые знания любого MVC фреймворка.</li> <li>Иметь знания JS, CSS, HTML.</li> <li>Писать код понятный другим людям без грубых ошибок оптимизации.</li> </ul> <p><strong>Soft-skills</strong>: быть адекватным, открытым, нормально относиться к людям и обратной связи.</p> <p>Мы не берем тех, кто отравляет жизнь другим людям. Неприятные, конфликтные, грубые люди не попадают в нашу компанию, даже если боги в программировании. Мы считаем, что коллектив и работа в нем должна приносить удовольствие всем. Так же мы поступаем и с клиентами, если они конфликтные и неприятные, то мы с ними не работаем.</p> <p>Если ваш уровень знаний не дотягивает, но вы хотите вырасти профессионально — откликайтесь тоже, пообщаемся.</p> <p>К нам приходят на собеседование по нескольку раз. Если человек не прошел, а потом прокачался и прошел — это круто. Значит он обучаемый.</p> <p> </p> <p> </p>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,102634.4827586207,1.0,68990.0,разработчик bitrix,"Что важно уметь. Hard-skills: больше 2 лет продуктивной разработки, понятный и оптимальный код. Иметь опыт продуктивной разработки на PHP...",Без обязанностей,32,разработчик
Новосибирск,МедичиДи,2019-12-06T13:41:54+0300,"<p>В <strong>MEDICI</strong> мы разрабатываем ERP-систему следующего поколения (включает структурирование данных, “второе мнение” AI, пополняемую базу знаний для врачей).<br /><br /><strong>Мы считаем, что можем помочь исследовательским центрам найти новые эффективные способы лечения, предоставив им возможность для проведения масштабных исследований, а также можем модернизировать устаревшие процессы оказания медицинской помощи во всех развивающихся странах</strong></p> <p><strong>Что нужно знать и уметь:</strong></p> <ul> <li> <p>опыт коммерческой разработки от 3-х лет;</p> </li> <li> <p>уверенные знания PHP 5/7, MySQL;</p> </li> <li> <p>опыт работы с фреймворками yii, symfony;</p> </li> <li> <p>опыт работы с git, понимание подходов к ветвлению git-flow, github-flow;</p> </li> <li> <p>понимание и применение принципов SOLID, DRY, KISS;</p> </li> <li> <p>опыт оптимизации запросов.</p> </li> </ul> <strong>Будет плюсом:</strong> <ul> <li> <p>опыт работы с NoSQL хранилищами (redis, mongodb);</p> </li> <li> <p>опыт настройки и администрирования *nix-серверов, nginx, haproxy.</p> </li> </ul> <strong>Чем будешь заниматься:</strong> <ul> <li> <p>поддерживать и развивать текущую систему на фреймворке yii;</p> </li> <li> <p>разрабатывать новый функционал на фреймворке symfony;</p> </li> <li> <p>проводить интеграции со сторонними медицинскими системами.</p> </li> </ul> <p><strong>Что мы тебе предлагаем:</strong></p> <ul> <li>официальное трудоустройство по ТК РФ;</li> <li> <p>уважительную, а также приятную и веселую атмосферу в коллективе;</p> </li> <li> <p>возможность самостоятельной организации и планирования своего рабочего графика;</p> </li> <li> <p>внимательного наставника, опытного руководителя, отзывчивого HR’а;</p> </li> <li> <p>обучение за счет компании;</p> </li> <li> <p>офис в Академгородке;</p> </li> <li> <p>3 дня в месяц ты можешь работать из дома;</p> </li> <li> <p>совместные дружные корпоративы;</p> </li> <li> <p>и, конечно же, достойный уровень заработной платы с учётом твоего профессионализма и опыта.</p> </li> </ul> <p><strong>Ждем тебя в нашу команду! </strong></p>",Полная занятость,Полный день,От 3 до 6 лет,|Git|MySQL|Nginx|Linux|PHP,6.0,102634.4827586207,3.0,76203.49397590362,middle php разработчик,"Опыт коммерческой разработки от 3-х лет. Уверенные знания PHP 5/7, MySQL. Опыт работы с фреймворками yii, symfony. ",Поддерживать и развивать текущую систему на фреймворке yii. Разрабатывать новый функционал на фреймворке symfony. Проводить интеграции со сторонними медицинскими системами.,14,разработчик
Новосибирск,R-Style Softlab (Эр-Стайл Софтлаб),2019-12-11T11:30:32+0300,"<strong>Обязанности:</strong> <ul> <li>Разработка новой функциональности банковского ПО</li> <li>Выполнение первичного тестирования и отладки.</li> <li>Исправление ошибок в подсистемах.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее (техническое) образование.</li> <li>Опыт работы от 2 лет.</li> <li>Опыт программирования под БД (желательно Oracle).</li> <li>Опыт программирование на С++, SQL. Опыт программирования под БД (желательно Oracle).</li> <li>Знание Visual Studio</li> </ul> <strong>Условия:</strong> <ul> <li>Оформление в соответствии с ТК РФ.</li> <li>Заработная плата официальная: оклад и достойные премии по результатам работы.</li> <li>Добровольное медицинское страхование.</li> <li>Корпоративное обучение.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,102634.4827586207,1.0,76203.49397590362,разработчик,"Высшее (техническое) образование. Опыт работы от 2 лет. Опыт программирования под БД (желательно Oracle). Опыт программирование на С++, SQL. ",Разработка новой функциональности банковского ПО. Выполнение первичного тестирования и отладки. Исправление ошибок в подсистемах.,10,разработчик
Новосибирск,Ворк,2019-12-13T09:15:48+0300,"<p><strong>Кто мы</strong></p> <p>Компания, которая начала свое развитие с открытия студенческого сервиса, ставшего теперь крупной сетью с филиалами в 20 городах РФ. Мы растем так быстро и успеваем так много благодаря отлично подобранной команде крутых специалистов.</p> <p>Сейчас у нас открывается новый проект, а в связи с этим — и новые вакансии.</p> <p><strong>Кого ищем</strong></p> <p>Человека, для которого словосочетание «работа в команде» — не пустой звук. Вы точно будете получать удовольствие от работы, если любите быть в кругу людей, создающих что-то интересное и приносящее пользу. Мы однозначно за поиск новых идей и решений, и нам нравится, когда новые сотрудники продолжают держать всю команду в тонусе своим желанием учиться и постоянной жаждой новой информации.</p> <p><strong>Для чего</strong></p> <p>Вы нужны нам для:</p> <ul> <li>поддержки административных модулей сайта для связной работы между сотрудниками филиалов</li> <li>участия в разработке новых проектов в этой области</li> <li>поддержки и разработки сайта компании, написание модулей</li> <li>у нас есть прекрасные дизайнеры, разработчики и верстальщики, но нам нужен ещё один программист</li> </ul> <p>Именно с этого начнется Ваш рабочий процесс в нашей компании.</p> <p><strong>Откликайтесь, если у Вас есть:</strong></p> <ul> <li>оконченное высшее образование</li> <li>навыки, опыт: <ul> <li>PHP5 (знание ООП, применение на практике)</li> <li>MySQL</li> <li>JavaScript (опыт работы с jQuery)</li> <li>HTML/CSS</li> <li>системы контроля версий (git)</li> <li>умение и желание работать в команде (понимание чужого кода, совместная разработка).</li> </ul> </li> </ul> <p>Мы вышлем тестовое задание, если Ваше резюме понравится руководителю отдела, а затем пригласим на собеседование.</p> <p>При взаимном желании сотрудничать, успешное собеседование закончится официальным трудоустройством по ТК РФ.</p> <p><strong>График и рабочее место</strong></p> <ul> <li> <p>работа над большим, интересным и долгосрочным проектом;</p> </li> <li> <p>современное рабочее место;</p> </li> <li> <p>пятидневная рабочая неделя;</p> </li> <li> <p>рабочий день 8 часов + обед;</p> </li> <li> <p>офис в центре с оборудованной кухней;</p> </li> <li> <p>неограниченный доступ к провизии и свежесваренному кофе;</p> </li> <li> <p>открытое к общению руководство;</p> </li> <li> <p>вопросы заработной платы обсуждаются с успешными кандидатами.</p> </li> </ul> <p>Ждём Вашего отклика, хорошего дня!</p>",Полная занятость,Полный день,От 3 до 6 лет,Без ключевых навыков,6.0,102634.4827586207,3.0,70000.0,разработчик php,"Оконченное высшее образование. Навыки, опыт: PHP5 (знание ООП, применение на практике). MySQL. JavaScript (опыт работы с jQuery). HTML/CSS. ",Поддержки административных модулей сайта для связной работы между сотрудниками филиалов. Участия в разработке новых проектов в этой области. ,8,разработчик
Новосибирск,FullStack,2019-12-11T12:35:45+0300,"<p>В большой международный SaaS проект на платформе .NET требуется веб-разработчик.</p> <p><strong>Основные требования:</strong></p> <ul> <li>C#</li> <li>ASP.NET MVC/Core</li> <li>React, Redux, TypeScript</li> <li>Entity Framework</li> <li>ООП</li> <li>SOLID</li> <li>HTTP, REST</li> </ul> <p> </p> <p><strong>Не технические требования:</strong></p> <ul> <li>Английский на уровне чтения/понимания без словаря</li> <li>В компании качество кода ценится превыше всего поэтому аккуратность, внимательность к деталям и перфекционизм будут оценены и даже где-то помогут компенсировать недостаток технических знаний</li> </ul> <p> </p> <p><strong>Обязанности и задачи:</strong></p> <ul> <li>Разработка frontend/backend</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>40 часовая рабочая неделя в офисе (гибкий график)</li> <li>Устройство по ТК</li> <li>Оплачиваемые занятия спортом</li> <li>Оплачиваемое питание</li> <li>Офис в центре города рядом с метро</li> <li>Использование всего спектра современных инструментов доступных для улучшения качества разработки: ReSharper, CI, юнит и интеграционное тестирование, Upsource (code review), GitHub, Slack</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,Без ключевых навыков,6.0,160000.0,3.0,80000.0,middle senior с# разработчик,"C#. ASP.NET MVC/Core. React, Redux, TypeScript. Entity Framework. ООП. SOLID. HTTP, REST. Английский на уровне чтения/понимания без словаря. ",Разработка frontend/backend.,10,разработчик
Новосибирск,Корпорация  Сибирское здоровье,2019-12-11T06:25:24+0300,"<p><strong>Обязанности:</strong></p> <p>Участие в автоматизации товародвижения, финансовых расчетов, WMS и др.</p> <p><strong>Что требуется от вас:</strong></p> <p>Хорошее знание sql и pl/sql - коллекции, аналитические функции, рекурсивные запросы, базовые навыки оптимизации.</p> <p>Опыт проектирования БД - анализ предметной области, моделирование, нормализация, денормализация.</p> <p>Умение разбираться в чужом коде.</p> <p>Умение понять пользователя, нацеленность на конечный результат и клиентоориентированность.</p> <p><strong>Что станет приятным бонусом для нас:</strong></p> <p>Знание системы контроля версий - git.</p> <p>Нездоровая тяга к документированию своего кода.</p> <p><strong>Условия:</strong></p> <p>Участие в конференциях и тренингах,</p> <p>Современные технологии разработки,</p> <p>Трудоустройство по ТК РФ и стабильную заработную плату 2 раза в месяц,</p> <p>Удобный офис в центре города.</p> <p>Дружный коллектив с веселыми корпоративами,</p> <p>Уровень заработной платы определяется по результатам собеседования.</p> <p> </p>",Полная занятость,Полный день,От 1 года до 3 лет,|SQL|ORACLE|Git,3.0,102634.4827586207,1.0,90000.0,oraсle разработчик,"Хорошее знание sql и pl/sql - коллекции, аналитические функции, рекурсивные запросы, базовые навыки оптимизации. Опыт проектирования БД - анализ предметной области...","Участие в автоматизации товародвижения, финансовых расчетов, WMS и др.",10,разработчик
Новосибирск,PRIDEGAMESSTUDIO OU PLS,2019-11-22T17:08:03+0300,"<p><strong>Pride Games Studio </strong>начинала свой путь в геймдеве как инди-компания, состоящая из двух человек. Сейчас это амбициозная студия, имеющая за плечами множество успешных проектов, участие в международных конференциях, издательство игр и крутую команду настоящих профессионалов. Мы довольно молодая команда, чем очень гордимся. Вы можете прочитать эту информацию и закрыть вкладку, а можете рискнуть и научиться чему-то новому, получить ценный опыт и принять участие в создании игр. Присоединяйтесь к нашей команде, скучать вам точно не придется;)</p> <p><strong>Основные требования к кандидату:</strong></p> <ul> <li> <p>Отличное знание Unity, опыт разработки мобильных проектов на Unity;</p> </li> <li> <p>Отличное знание C#, понимание принципов ООП;</p> </li> <li> <p>Хорошая алгоритмическая и математическая база;</p> </li> <li> <p>Опыт программирования игровой логики;</p> </li> <li> <p>Опыт оптимизации игровых приложений.</p> </li> </ul> <p><strong>Приветствуется:</strong></p> <ul> <li> <p>Наличие завершенных проектов (App Store, Google Play);</p> </li> <li> <p>Опыт работы со смежными специалистами (гейм-дизайнеры/художники/моделлеры);</p> </li> <li> <p>Опыт разработки онлайновых игровых проектов, понимание архитектуры клиент-серверных приложений;</p> </li> <li> <p>Знание шейдерных языков GLSL/Cg . Опыт написания Surface шейдеров для Unity;</p> </li> <li> <p>Интерес к компьютерным играм, игровой индустрии в целом;</p> </li> <li> <p>Работа с технологиями: Open GL(ES), OpenAL.</p> </li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Участие в амбициозных проектах;</p> </li> <li> <p>Профессиональный рост и развитие;</p> </li> <li> <p>Динамический пересмотр зарплаты;</p> </li> <li> <p>Бонусы и другие льготы, связанные с вашим вкладом в развитие проектов;</p> </li> <li> <p>Удобное расположение офиса и комфортные условия работы;</p> </li> <li> <p>Дружный молодой коллектив;</p> </li> <li> <p>Оформление по ТК РФ.</p> </li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|Unity|C#|Android|iOS,3.0,102634.4827586207,1.0,76203.49397590362,разработчик unity 3d,"Отличное знание Unity, опыт разработки мобильных проектов на Unity. Отличное знание C#, понимание принципов ООП. Хорошая алгоритмическая и математическая база. ",Участие в амбициозных проектах.,28,разработчик
Новосибирск,Dankolab,2019-12-11T13:40:43+0300,"<p> </p> <p>Dankolab - компания разработчик мобильных игр и приложений из Новосибирска. В связи с увеличением команды ищем опытного Unity разработчика для работы в офисе.</p> <p><strong>Вам предстоит:</strong></p> <ul> <li> <p>Разрабатывать казуальные и гиперказуальные игры на Unity для мобильных платформ iOS и Android;</p> </li> <li> <p>Работать над интересными проектами совместно с командой художников и гейм-дизайнеров;</p> </li> <li> <p>Заниматься построением архитектуры;</p> </li> <li> <p>Вести техническую документацию по проектам;</p> </li> </ul> <p><strong>Мы ждем, что Вы:</strong></p> <ul> <li> <p>Имеете отличное знание языка C#;</p> </li> <li> <p>Имеете опыт разработки на Unity не менее 3 лет;</p> </li> <li> <p>Понимаете особенности разработки игр под мобильные платформы;</p> </li> <li> <p>Ответственно подходите к работе;</p> </li> <li> <p>Можете самостоятельно принимать взвешенные решения;</p> </li> <li> <p>Умеете выполнять работу качественно и в срок;</p> </li> <li> <p>Творчески мыслите и генерируете идеи;</p> </li> </ul> <p><strong>Работа в Dankolab - это:</strong></p> <ul> <li> <p>Работа в компании полного цикла;</p> </li> <li> <p>Рабочий день в рамках: 9:00 – 18:00; 10:00 – 19:00 или 11:00 – 20:00 на Ваш выбор;</p> </li> <li> <p>Интересные проекты‚ творческая атмосфера в коллективе;</p> </li> <li> <p>Уютный офис в центре города, где Вас ждут вкусный кофе/чай, снеки и другие плюшки;</p> </li> <li> <p>Стабильная заработная плата;</p> </li> <li> <p>Возможность карьерного и финансового роста.</p> </li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|Unity|C#|Android|iOS|ООП|Unity3d,3.0,60000.0,1.0,40000.0,unity 3d разработчик,Имеете отличное знание языка C#. Имеете опыт разработки на Unity не менее 3 лет. Понимаете особенности разработки игр под мобильные...,Разрабатывать казуальные и гиперказуальные игры на Unity для мобильных платформ iOS и Android. Работать над интересными проектами совместно с командой...,9,разработчик
