city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,group
Казань,Аквелон,2019-11-15T13:29:04+0300,"<p>Since 2000, Akvelon has built team extensions for companies all over the world. From small startups to global Fortune 500 companies, we have developed personalized teams that can handle any tech project. Our team is made up of over 700 experts across technologies, with extensive experience building Enterprise, CRM, LOB, Cloud, AI and Machine Learning, Cross-Platform, Mobile, and other types of applications customized to our clients’ needs and processes.<br />We were ranked in Comparably’s 2018 and 2019 list of Top 15 Best Companies in Seattle and were voted one of the Puget Sound Business Journal’s fastest-growing companies for several years. At the moment, we have a position <strong>.Net</strong> developer for a project from <strong>Microsoft</strong>.</p> <p><strong>Requires knowledge and skills:</strong></p> <ul> <li>.NET</li> <li>Web development using .NET</li> <li>git, Visual Studio</li> <li>Independently be able to solve problems and tasks</li> <li>English (intermediate)</li> </ul> <p><strong>Will be a plus:</strong><strong> </strong></p> <ul> <li> <p>JavaScript Experience</p> </li> <li> <p>Azure (VMs, Resource groups, networking)</p> </li> <li> <p>PowerShell Experience</p> </li> <li> <p>Network knowledge and experience with them</p> </li> <li> <p>Experience of communication with customers</p> </li> </ul> <p><strong>Условия: </strong></p> <ul> <li>Высокая заработная плата</li> <li>Гибкий график работы</li> <li>ДМС со стоматологией, оплата фитнеса/курсов английского, обучения и сертификации</li> <li>Возможны командировки в США</li> <li>Спонсирование получения американской рабочей визы и релокация в США при желании</li> </ul> <p><em>We will be glad to see you on our team!</em></p>",Полная занятость,Полный день,От 1 года до 3 лет,|.NET Framework|C#|MS Visual Studio|Git|ASP.NET|Azure|JavaScript,3.0,152500.0,1.0,116666.66666666667,.net разработчик,Independently be able to solve problems and tasks. English (intermediate). Will be a plus: JavaScript Experience. PowerShell Experience. ,Без обязанностей,35,.net
Казань,Ак Барс Цифровые Технологии,2019-12-12T12:12:13+0300,"<p>Мы ищем разработчика в команду сайта Банка akbars.ru на <strong>задачи</strong>:</p> <ul> <li>Разработка и поддержка серверной части в команде сайта</li> <li>Добавление нового функционала</li> <li>Разработка микросервисов</li> <li>Интеграция с внутренними и внешними системами, а также технологическими компаниями, такими как Google, Yandex и т.д.</li> </ul> <p>Стек: ASP.NET Core, EF Core, MSSQL, Redis, RabbitMQ, CQRS, TeamCity, Octopus, Docker.</p> <p><strong>Что знать и применять:</strong></p> <ul> <li>Уверенные знания C#</li> <li>Опыт разработки на платформе .NET Core</li> <li>Опыт разработки приложений ASP.NET Core Web API</li> <li>Опыт работы с Git</li> <li>Опыт разработки интеграционных приложений</li> <li>Знание протоколов HTTP, SOAP</li> <li>Уверенные навыки архитектурного проектирования приложения/сервиса</li> <li>Понимание принципов организации микросервисных архитектур</li> </ul> <p><strong>Будет преимуществом:</strong></p> <ul> <li>Опыт работы с платформой OpenShift</li> <li>Опыт разработки в крупных компаниях/enterprise</li> <li>Опыт работы с RabbitMQ</li> <li>Опыт работы с Docker</li> <li>Опыт работы с Redis</li> <li>Опыт работы с MS SQL Server</li> <li>Опыт работы с TeamCity</li> </ul> <p><strong>Что предлагаем:</strong></p> <ul> <li>Полное соблюдение норм ТК РФ</li> <li>Программа релокации для иногородних</li> <li>Профессиональное развитие и обучение (внутренние и внешние конференции, семинары)</li> <li>Футбол, йога, настольный теннис, скидки на занятия в фитнес-центре.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|Git|C#|MS SQL|MS SQL Server|SOAP,3.0,152500.0,1.0,116666.66666666667,.net разработчик middle,Уверенные знания C#. Опыт разработки на платформе .NET Core. Опыт разработки приложений ASP.NET Core Web API. Опыт работы с Git. ,"Разработка и поддержка серверной части в команде сайта. Добавление нового функционала. Разработка микросервисов. Интеграция с внутренними и внешними системами, а...",9,.net
Казань,Бизнес-Партнер,2019-12-13T15:45:13+0300,"<strong>Обязанности:</strong> <p><strong>Разработка расширения для Visual Studio</strong></p> <p><strong>Разработка программного продукта на С </strong><strong>#;</strong></p> <p><strong>Программирование нового функционала, проектирование и рефакторинг существующего кода;</strong></p> <p><strong>Проведение тестирования, разработка интеграционных и </strong><strong>unit </strong><strong>тестов;</strong></p> <strong>Требования:</strong> <p>- Опыт .Net Framework от 3х лет (минимум 2 года)<br />- Отличное понимание .Net</p> <p>Будут плюсами:<br />- Unit тестирование<br />- Continuous Integration<br />- .Net Core</p> <p> </p> <strong>Условия:</strong> <p>Возможность работать над уникальной технологией, в компании, которая является обладателем международного патента.</p> <p>Один из проектов, которыми занимается компания - это создание уникальной открытой модульной платформы (Open Source Eco-System), представляющей полноценную электронную систему, миниатюризированную до размера электронного чипа (SoC - System on Chip), к которой можно подключить большое количество сенсоров, и которая способна сохранить в себе необходимое количество информации в случае внеплановой изоляции от внешнего мира, чтобы в момент восстановления связи беспроводным способом передать накопленную и считываемую информацию на мобильный телефон, BLE / Wi-Fi передатчик и / или в облачную базу данных.</p> <p> </p> <p> </p> <p> </p>",Полная занятость,Полный день,От 3 до 6 лет,Без ключевых навыков,6.0,180000.0,3.0,130000.0,разработчик .net,Опыт .Net Framework от 3х лет (минимум 2 года). - Отличное понимание .Net. - .Net Core.,"Разработка расширения для Visual Studio. Разработка программного продукта на С #. Программирование нового функционала, проектирование и рефакторинг существующего кода. ",7,.net
Казань,ICL-КПО ВС,2019-11-14T13:22:56+0300,"<p><strong>Функциональные обязанности:</strong></p> <ul> <li>Доработка существующей и разработка новой функциональности Dynamics CRM и BPM Online на основании технических заданий, постановок задач;</li> <li>Участие в разработке архитектуры информационной системы;</li> <li>Разработка сервисов интеграции;</li> <li>Разработка веб приложений;</li> <li>Настройка системы;</li> <li>Разработка плагинов, кастомизация форм, кастомизация рибанов;</li> <li>Проведение первичного тестирования модификаций;</li> <li>Оптимизация производительности системы;</li> <li>Разработка отчетности на базе MS SQL Server Reporting Services;</li> <li>Постановка задач менее опытным коллегам.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Высшее техническое образование (или студент последнего курса);</li> <li>Знание языков программирования: С#, ASP.NET, JavaScript, CSS, T-SQL.</li> <li>Знание информационных систем: Microsoft Dynamics CRM, BPM Online</li> <li>СУБД: MS SQL Server (с точки зрения разработчика);</li> <li>Умение работать в профильной интегрированной среде разработчика (IDE), опыт работы с системами контроля версий;</li> <li>Знание технического английского языка;</li> <li>Способность к самообучению и развитию;</li> <li>Преимуществом является умение программировать под MS Sharepoint.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>100% белую заработную плату с возможностью получать дополнительные бонусы;</li> <li>Возможность проходить обучение и повышать свою квалификацию за счет средств Компании;</li> <li>Систему различных выплат социального характера, материальную помощь, ДМС;</li> <li>Частичную компенсацию занятий спортом, компенсация сотовой связи и ГСМ,</li> <li>Корпоративные мероприятия для сотрудников и их семей;</li> <li>Покупка бизнес - литературы</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|C#|ASP.NET|JavaScript|MS SQL|MS SQL Server,3.0,152500.0,1.0,116666.66666666667,.net разработчик,"Высшее техническое образование (или студент последнего курса). Знание языков программирования: С#, ASP.NET, JavaScript, CSS, T-SQL. Знание информационных систем: Microsoft...","Доработка существующей и разработка новой функциональности Dynamics CRM и BPM Online на основании технических заданий, постановок задач. Участие в разработке...",36,.net
Казань,Maxima,2019-12-09T14:19:41+0300,"<p><strong>Чем предстоит заниматься:</strong></p> <ul> <li>Разработка серверного приложения (C#, .NET 4.5, MS SQL);</li> <li>Интеграция со сторонними сервисами с последующим сопровождением;</li> <li>Доработка и поддержка существующего кода, рефакторинг.</li> </ul> <p><strong>Необходимые навыки:</strong></p> <ul> <li>Опыт разработки систем с использованием .NET/C# от 3 лет;</li> <li>Опыт работы с реляционными СУБД, знание SQL;</li> <li>Знание основных алгоритмов/структур данных;</li> <li>Понимание принципов разработки клиент-серверных приложений;</li> <li>Понимание принципов ООП, SOLID;</li> </ul> <p><strong>Взамен мы предложим:</strong></p> <ul> <li>Оформление по ТК РФ;</li> <li> <p>Стабильную и достойную заработную плату, соответствующую твоим скиллам;</p> </li> <li> <p>График работы 5/2 с гибким началом рабочего дня с 08:00 до 10:00;</p> </li> <li> <p>Комфортный офис класса А с полностью оборудованной кухней, кафе и собственным спортзалом, расположенный в 15 минутах ходьбы от м. Суконная Слобода;</p> </li> <li>Полис ДМС после испытательного срока;</li> <li>Профессиональное обучение, корпоративные тренинги и внутренние митапы, курсы английского языка в офисе;</li> <li>Корпоративные мероприятия не только для сотрудников, но и их семей, интеллектуальные игры (шахматы, квизы, настолки), творческие мастер-классы, турниры по самым разным видам спорта, включая киберспорт, и много чего еще.</li> <li>Приятный релокационный пакет для специалистов из других городов.</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,|C#|SQL|ООП,6.0,152500.0,3.0,116666.66666666667,.net разработчик,"Опыт разработки систем с использованием .NET/C# от 3 лет. Опыт работы с реляционными СУБД, знание SQL. Знание основных алгоритмов...","Разработка серверного приложения (C#, .NET 4.5, MS SQL). Интеграция со сторонними сервисами с последующим сопровождением. Доработка и поддержка существующего...",11,.net
Казань,"Программный Продукт, ИТ-компания",2019-12-02T12:06:14+0300,"<strong>Обязанности:</strong> <ul> <li> <p>разрабатывать серверную и клиентскую части новой корпоративной ИТ системы</p> </li> <li> <p>участвовать в принятии архитектурных решений</p> </li> </ul> <strong>Требования:</strong> <p>Мы ищем программиста .NET CORE, которому:</p> <ul> <li>не надо объяснять, что делать с Linux’ом</li> <li>программирует на С# 7 не менее 3х лет и хорошо знаком с .NET Framework 4.7.1</li> <li>знает и умеет пользоваться ASP.NET Core и ASP.NET MVC</li> <li>LINQ, EntityFramework</li> <li>Имеет опыт написания запросов к реляционным СУБД хотя бы к одной из PostgreSQL, MSSQL, Oracle</li> <li>Знает HTML 5, CSS 3, XML</li> </ul> <p> </p> <p><strong>Условия:</strong></p> <ul> <li>Работа в компании, занимающей лидирующие позиции на рынке разработки ПО в России;</li> <li>Оформление в соответствии с ТК РФ;</li> <li>Оплачиваемый отпуск и больничный;</li> <li>Прозрачная система профессионального и карьерного роста;</li> <li>Молодой дружный коллектив;</li> <li>Добровольное медицинское страхование (ДМС) после испытательного срока;</li> <li>Размер заработной платы обсуждается с успешными кандидатами.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|Entity Framework|C#|LINQ|HTML|XML,3.0,152500.0,1.0,116666.66666666667,разработчик .net,"Не надо объяснять, что делать с Linux’ом. Программирует на С# 7 не менее 3х лет и хорошо знаком...",Разрабатывать серверную и клиентскую части новой корпоративной ИТ системы. Участвовать в принятии архитектурных решений.,19,.net
Казань,ТаксНет,2019-12-12T16:29:47+0300,"<p> </p> <p><strong>Обязанности:</strong></p> <ul> <li>Работа над настольными и серверными решениями в области электронного документооборота;</li> <li>Поддержка существующих решений и адаптация их к новым требованиям;</li> <li>Участие в проектировании архитектуры сервисов и структуры базы данных.</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы более 2 лет;</li> <li>Уверенное владение C# и .NET;</li> <li>Знание T-SQL и опыт работы с MS SQL Server;</li> <li>Готовность к обучению, технический склад ума;</li> <li>Ответственность;</li> <li>Умение быстро разбираться в чужом коде;</li> <li>Умение работать в команде, коммуникабельность;</li> <li>Инициативность, самостоятельность, заинтересованность в качестве результатов работы.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт в разработке высоконагруженных систем;</li> <li>Опыт написание тестов (unit-тесты, нагрузочные тесты, тесты UI);</li> <li>Опыт работы с EntityFramework, BlToolkit , linq2db;</li> <li>Знание MVC, HTML5/CSS/JS и клиентских JS-фреймворков;</li> <li>Понимание паттернов проектирования и разработки;</li> <li>Умение работать с GIT.</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное трудоустройство по Трудовому кодексу Российской Федерации;</li> <li>8-часовой рабочий день;</li> <li>Работа в квалифицированной продуктовой команде;</li> <li>Итоговый уровень оплаты определяется по результатам собеседования.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|С#|.NET Framework|MS SQL Server,3.0,152500.0,1.0,116666.66666666667,разработчик .net,Опыт работы более 2 лет. Уверенное владение C# и .NET. Знание T-SQL и опыт работы с MS SQL Server. ,Работа над настольными и серверными решениями в области электронного документооборота. Поддержка существующих решений и адаптация их к новым требованиям. ,8,.net
Казань,БАРС Груп,2019-12-09T11:45:27+0300,"<p>Компания «БАРС Груп», ведущий разработчик и интегратор решений для государственного и коммерческого секторов, ищет <strong>.NET разработчика.</strong></p> <p><strong>Задачи, которые Вам предстоит решать:</strong></p> <ul> <li>Разработка сервисов интеграции (SOAP, REST, СМЭВ);</li> <li>Развитие существующих и разработка новых проектов;</li> <li>Проектирование кроссплатформенных web приложений.</li> </ul> <p><strong>Какие технологии мы применяем:</strong></p> <ul> <li>ASP.NET MVC</li> <li>ASP.NET WEB API</li> <li>C#7.0</li> <li>PostgreSQL</li> <li>SOAP/REST</li> <li>RabbitMQ</li> <li>Redis</li> <li>IIS</li> <li>Javascript</li> </ul> <p><strong>Мы ожидаем от Вас:</strong></p> <ul> <li>Опыт разработки от 1-го года;</li> <li>Уверенное владение C#, ООП;</li> <li>Знание ASP.NET MVC 4+;</li> <li>Знание SOAP/REST</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>Опыт разработки коммерческого ПО; опыт в разработке / проектировании высоконагруженных систем;</li> <li>Уверенное владение SQL, проектирование, индексы, оптимизация запросов PostrgeSQL;</li> <li>Знание JavaScript, ExtJS 4+ версии;</li> <li>Опыт работы с трекерами задач (Jira, Redmine);</li> <li>Опыт командной работы.</li> </ul> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Интересные и сложные задачи;</li> <li>Работу с профессионалами, готовыми делиться опытом и знаниями;</li> <li>Широкие возможности профессионального и карьерного роста;</li> <li>Официальное трудоустройство, &quot;белая&quot; зарплата, регулярно повышающаяся по гибкой системе грейдов и аттестаций;</li> <li>Обучение: тренинги, мастер-классы внутри компании, возможность участия в крупных ИТ-конференциях, корпоративная библиотека;</li> <li>Работу в крупной компании в самом центре города;</li> <li>Корпоративные плюшки: игровая комната, Xbox, PS3, корпоративный фитнес и футбол;</li> <li>Иногородним кандидатам предоставляем комфортные условия для переезда.</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,152500.0,1.0,116666.66666666667,.net разработчик senior .net разработчик,"Опыт разработки от 1-го года. Уверенное владение C#, ООП. Знание ASP.NET MVC 4+. Знание SOAP/REST. ","Разработка сервисов интеграции (SOAP, REST, СМЭВ). Развитие существующих и разработка новых проектов. Проектирование кроссплатформенных web приложений.",12,.net
Казань,НОРБИТ,2019-11-20T11:36:04+0300,"<p>В рамках группы компаний <strong>ЛАНИТ </strong>в дочернюю компанию <strong>НОРБИТ </strong>мы приглашаем <strong>Программиста .NET.</strong></p> <p> </p> <p><strong>НОРБИТ</strong> отвечает за IT-консалтинг по разработке и внедрению <strong>ERP-, CRM-, BI-систем, торгово-</strong>закупочных площадок и решений на базе Sharepoint.</p> <p> </p> <p><strong>НОРБИТ</strong> входит в ТОП-100 лучших работодателей России по итогам 2014 года по версии Headhunter.</p> <p> </p> <p><strong>НОРБИТ</strong> – это возможность не только работать в большой и стабильной компании, но и получать заряд позитива от общения с большим количеством друзей-коллег, которые помогают сделать будни яркими и наполненными положительными эмоциями (особенно пятничными вечерами).</p> <p> </p> <p>Мы приветствуем <strong>талантливых, неповторимых, ярких, удивительных, незаменимых…</strong></p> <p> </p> <p><strong>НАШИ ПОЖЕЛАНИЯ К СПЕЦИАЛИСТУ:</strong></p> <ul> <li>Опыт программирования на С# (ASP.NET MVC)</li> <li>Хорошее понимание общих принципов ООП</li> <li>Хорошее понимание основ платформы .NET</li> <li>Уверенные знания веб-технологий: ASP.NET MVC, JavaScript, jQuery</li> <li>Опыт работы с Entity Framework</li> <li>Опыт написания SQL запросов</li> <li>Умение быстро осваивать новые технологии</li> <li>Исполнительность, ответственность</li> </ul> <p> </p> <p><strong>ЖЕЛАТЕЛЬНО:</strong></p> <ul> <li>Опыт использования WCF и системы контроля версий GIT</li> </ul> <p> </p> <p><strong>ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:</strong></p> <ul> <li>Участие в команде разработки проекта крупной системы в роли разработчика</li> <li>Доработка множества различных интеграций</li> <li>Изменения системы по требованиям заказчика</li> </ul> <p> </p> <p><strong>ЧТО МЫ МОЖЕМ ВАМ ПРЕДЛОЖИТЬ:</strong></p> <ul> <li>Никаких Дресс-кодов и стандартов</li> <li>Классные вечеринки (Отдых — это важная часть работы)</li> <li>Высокий уровень дохода (в том числе бонусы за результат)</li> <li>Медицинскую страховку (ДМС, включая стоматологию и госпитализацию, страхование выезжающих зарубеж)</li> <li>Обучение английскому языку с носителем языка в офисе компании</li> <li>Корпоративные скидки на пользование услугами турагентств, страхования, мобильной связи, фитнес-центров</li> <li>Обучение в корпоративном университете</li> <li>Занятия в корпоративной футбольной команде</li> <li>Настольный теннис в офисе компании, корпоративная библиотека, буккроссинг, x-box и обширная игротека актуальных настолок</li> </ul>",Полная занятость,Полный день,Нет опыта,Без ключевых навыков,,152500.0,,116666.66666666667,разработчик .net,Опыт программирования на С# (ASP.NET MVC). Хорошее понимание общих принципов ООП. Хорошее понимание основ платформы .NET. Уверенные знания веб-технологий...,Участие в команде разработки проекта крупной системы в роли разработчика. Доработка множества различных интеграций. Изменения системы по требованиям заказчика.,31,.net
Казань,"Зарница, ПО",2019-12-11T13:29:16+0300,"<p>В связи с активным ростом и развитием новых направлений в отдел программного обеспечения требуется сотрудник на должность разработчика .NET (C#).</p> <p><br /><strong>Обязанности:</strong></p> <ul> <li>Разработка программного обеспечения для тренажеров и обучающих стендов;</li> <li>Взаимодействие с дизайнерами, тестировщиками, аналитиками.</li> </ul> <p><br /><strong>Требования:</strong></p> <ul> <li>Опыт работы разработчиком .NET (C#) от 1 года;</li> <li>Твердое понимание принципов ООП;</li> <li>Опыт разработки клиент-серверных приложений;</li> <li>Способность &quot;производить&quot; аккуратный и чистый код;</li> <li>Опыт командной разработки;</li> <li><strong>Пожелания:</strong> <ul> <li>Опыт работы с системами контроля версий SVN, GIT;</li> <li>Техническое мышление, знание математики и физики;</li> <li>Опыт работы с СУБД (MS SQL);</li> <li>Знание английского языка на уровне чтения технической документации.</li> </ul> </li> </ul> <p><br /><strong>Условия:</strong></p> <ul> <li>Достойный уровень дохода (обсуждается индивидуально);</li> <li>Система премий по итогам сданных проектов;</li> <li>Организация корпоративных праздников, розыгрышей ценных призов;</li> <li>Награждения юбиляров, молодых родителей, лучших работников месяца;</li> <li>Компенсация затрат на лечение;</li> <li>Гибкий график;</li> <li>Комната отдыха, чай/кофемашина, сладости;</li> <li>Помощь при переезде.</li> </ul>",Полная занятость,Гибкий график,От 1 года до 3 лет,|C#|.NET Framework|Entity Framework|MS Visual Studio|WPF|Git|SVN|LINQ|ООП|MS SQL,3.0,152500.0,1.0,80000.0,разработчик .net,Опыт работы разработчиком .NET (C#) от 1 года. Твердое понимание принципов ООП. Опыт разработки клиент-серверных приложений. Способность &quot;производить&quot; аккуратный...,"Разработка программного обеспечения для тренажеров и обучающих стендов. Взаимодействие с дизайнерами, тестировщиками, аналитиками.",9,.net
Казань,"EPAM Systems, Inc.",2019-12-10T10:32:02+0300,"<p><strong><em>Позиция подразумевает переезд любой город, где есть офис EPAM.</em></strong></p> <p><em>Стремление к совершенству у нас в ДНК. С 1993 года EPAM помогает клиентам по всему миру придумывать, разрабатывать, проектировать и внедрять программное обеспечение, которое меняет мир. Сегодня мы уже больше, чем просто специалисты. Мы эксперты, которые придумывают инновационные решения для достижения реальных результатов.</em></p> <p><em><strong>ОПИСАНИЕ</strong></em></p> <p><em>В настоящее время мы ищем <strong>.</strong><strong>NET</strong><strong> разработчиков</strong> для участия в проекте по развитию и поддержке банковских систем. Команда – несколько десятков специалистов, территориально распределенных по нескольким офисам EPAM. Проект позволит получить опыт работы в команде; получить экспертизу разработки банковских систем со сложной бизнес логикой.</em></p> <p><em>Конечно же, у нас есть travel-поддержка и релокационный пакет для новых сотрудников и членов их семьи.</em></p> <p><em>Мы работаем над множеством увлекательных проектов для ведущих мировых корпораций – банков, страховых компаний, развлекательных порталов, технологических компаний и др. </em></p> <p><em>Используем современную Agile методологии и практики для работы над проектом, чтобы уделять особое внимание написанию качественного кода и его тестированию.</em></p> <p> </p> <p><strong>Требования основные:</strong></p> <ul> <li>знание .NET Framework и языка C# (организация памяти, обработка исключений, работа с потоками, базовые типы, NUnit, MSTest, работа с XML и т.д.).</li> <li>знание и понимание принципов ООП, шаблонов проектирования.</li> <li>знание ADO.NET, ORM (главное понимать основные принципы работы с ORM, желательно знание BLToolkit), WinForms, WCF, Windows service.</li> <li>знание принципов работы с базами данных (MS SQL), языка запросов SQL, а также опыт оптимизации запросов.</li> <li>умение читать и понимать технический английский.</li> <li>опыт разработки ПО на .NET.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>опыт работы с SVN, GIT.</li> <li>опыт работы с WebService, SOAP, WSDL, HTTPS, JSON.</li> <li>опыт работы с IoC Unity.</li> <li>опыт работы с DevExpress WinForms Controls.</li> <li>владение английским языком на уровне Intermediate и выше.</li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li>участие в разработке заказного программного обеспечения.</li> <li>поддержка существующих проектов.</li> <li>работа в распределённой команде.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>официальная заработная плата, оформление по ТК РФ.</li> <li>5-ти дневная рабочая неделя с 8-ми часовым рабочим днем (возможен гибкий график).</li> <li>отпуск и больничные, в соответствии с законодательством РФ.</li> <li>возможность профессионального и карьерного роста.</li> <li>пересмотр заработной платы по результатам достижений сотрудника.</li> <li>финансовая поддержка со стороны компании при значимых событиях в жизни сотрудников (свадьба, рождение ребенка и т.п.).</li> <li>профессиональная команда, развитие в компании за счет регулярных тренингов и большого разнообразия проектов, на которых можно получить многосторонний опыт.</li> <li>уютный офис в центре города, дружный коллектив, просторная кухня для обеда, комната отдыха (XBox, настольный теннис), массажное кресло.</li> <li>добровольное медицинское страхование (услуги врача, стоматологии, вызов врача на дом и т.п.).</li> <li>курсы английского языка в компании.</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,|ASP.NET|C#|MVC|ADO.NET,6.0,152500.0,3.0,116666.66666666667,.net разработчик,"Знание .NET Framework и языка C# (организация памяти, обработка исключений, работа с потоками, базовые типы, NUnit, MSTest, работа с XML...",Участие в разработке заказного программного обеспечения. Поддержка существующих проектов. Работа в распределённой команде.,11,.net
Казань,Ак Барс Цифровые Технологии,2019-12-12T12:12:13+0300,"<p>Лаборатория Ак Барс Банка ищет в команду Разработчика blockchain систем.</p> <p>Вы будете работать с новейшими технологиями, огромным количеством данных и решать задачи, которые решают единицы людей по всему миру.</p> <p><strong>Чем заниматься:</strong></p> <p>Разрабатывать решения с использованием технологий blockchain.</p> <p><strong>Что знать и применять:</strong></p> <ul> <li>C#</li> <li>ASP.NET MVC / Core</li> <li>Web API</li> <li>MS SQLServer / PostgreSql</li> <li>Entity Framework или аналоги</li> <li>JS / Angular / React / Vue</li> <li>Паттерны проектирования и разработки</li> <li>Знание IoC-контейнеров, RabbitMQ</li> </ul> <p><strong>Будет преимуществом:</strong></p> <ul> <li>Опыт фронтенд-разработки</li> <li>Процессов Continuous Integration / Delivery</li> <li>Знание проектирования архитектуры приложений</li> <li>Написание тестов</li> </ul> <p><strong>Что взамен:</strong></p> <ul> <li>работа в команде профессионалов из разных городов с общими интересами и разными взглядами;</li> <li>официальное трудоустройство, белая зарплата;</li> <li>программа релокации для иногородних;</li> <li>комфортный офис (кухня, зоны отдыха, X-box, бесплатные парковочные места, фрукты)</li> <li>профессиональное развитие и обучение (внутренние и внешние профильные мероприятия);</li> <li>физическое развитие (спортивная комната, скидки на занятия в фитнес-центре, футбол).</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|C#|ASP.NET|JavaScript|react,3.0,152500.0,1.0,116666.66666666667,разработчик .net,Что знать и применять: C#. ASP.NET MVC / Core. Web API. MS SQLServer / PostgreSql. Entity Framework или аналоги. JS / Angular / React...,Разрабатывать решения с использованием технологий blockchain. Паттерны проектирования и разработки. Написание тестов.,9,.net
Казань,GDC (ICL Services),2019-12-02T13:25:12+0300,"<strong>Описание проекта:</strong> <p>Проект разработки системы управления сетью магазинов для зарубежного заказчика.</p> <strong>Что мы от тебя ждем :</strong> <ul> <li>Хорошие знания в .Net, c#, Asp.net(WebForms, MVC), SQL</li> <li>Уверенные знания в ООП</li> <li>Опыт как backend, так в frontend разработке(95% backend).</li> <li>Хорошие знания в реляционных базах данных, и знания одной из СУБД: MS SQL Server, PostgreSQL, Oracle</li> <li>Хорошие знания в Entity Framework</li> <li>Понимание архитектурных паттернов и паттернов проектирования</li> </ul> <p><strong>Что мы за это предлагаем:</strong></p> <p><em>Выплаты и бонусы:</em></p> <ul> <li>Бонусы и 13 зарплата.</li> <li>Выплаты к отпуску и значимым событиям (свадьба, рождение детей)</li> <li>Компенсация процентов по ипотеке и беспроцентная ссуда.</li> <li>ДМС со стоматологией.</li> <li>Компенсация спорта. Скидки в фитнес-клубах.</li> </ul> <p><em>Условия труда:</em></p> <ul> <li>Современный офис с тренажерами, office kitchens и банкоматами</li> <li>Столовые в офисах и скидки на питание.</li> </ul> <p><em>Обучение и карьера:</em></p> <ul> <li>Вендорное обучение и сертификация за счет компании.</li> <li>Обучение английскому и общение с иностранными заказчиками.</li> <li>Возможность участия в техническом и управленческом кадровом резерве.</li> </ul> <p><em>Экология и благотворительность:</em></p> <ul> <li>Помогаем детским домам, школам, приютам для животных</li> <li>Озеленяем город, бережем ресурсы</li> <li>Поддерживаем социальные инициативы сотрудников</li> </ul> <p> </p>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,152500.0,1.0,116666.66666666667,.net разработчик,"Хорошие знания в .Net, c#, Asp.net(WebForms, MVC), SQL. Уверенные знания в ООП. Опыт как backend, так в frontend разработке...",Вендорное обучение и сертификация за счет компании. Обучение английскому и общение с иностранными заказчиками. Возможность участия в техническом и управленческом...,18,.net
Казань,Eqvanta,2019-12-09T09:05:02+0300,"<p><strong><em>Твои задачи:</em></strong></p> <ul> <li>Разработка служб, сервисов и приложений на .Net;</li> <li>Взаимодействие с отделами тестирования и аналитики.</li> </ul> <p><strong><em>МЫ ОЖИДАЕМ ОТ ТЕБЯ:</em></strong></p> <ul> <li>Опыт работы от 3 лет;</li> <li>Хорошее знание платформы .Net, паттернов ООП, SOLID;</li> <li>Знания TSQL;</li> <li>Знания JS.</li> </ul> <p><strong><em>Будет плюсом, если ты обладаешь навыками:</em></strong></p> <ul> <li>Опыт работы с BPM&#39; Online;</li> <li>Понимание процессов Continuous Integration / Delivery;</li> <li>Опыт работы с .net core, asp.net core.</li> </ul> <p><strong><em>Твои возможности:</em></strong></p> <ul> <li>Привлекательный уровень официальной заработной платы;</li> <li>Современный ИТ-ландшафт информационных систем;</li> <li>Развитие и изучение полного цикла разработки продукта от идеи до внедрения (ты будешь знать, сколько твой проект принес прибыли компании и насколько результат понравился заказчику);</li> <li>Обучение за счёт компании;</li> <li>Свобода действий в принятии решений без жесткого контроля «за спиной»;</li> <li>Профессиональная команда IT-департамента численностью 80 человек (Москва, Казань, Ульяновск);</li> <li>Комфортабельный современный офис в комплексе «Казань-Арена».</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,|MySQL|PHP|HTML|CSS|Слепая печать,3.0,152500.0,1.0,116666.66666666667,разработчик .net,"Опыт работы от 3 лет. Хорошее знание платформы .Net, паттернов ООП, SOLID. Знания TSQL. Знания JS. Опыт работы с BPM...","Разработка служб, сервисов и приложений на .Net. Взаимодействие с отделами тестирования и аналитики.",12,.net
