city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish
Санкт-Петербург,ЭКСПРЕСС,2019-12-04T11:17:04+0300,"<p>Вакансия компании ООО Сервис-СГ<br />Строительная организация Северный Город с 2011 года производим и обслуживаем мебель для ванн, кухни, душевые перегородки и кабины, сантехнику, окна, интерьерные двери, натяжные потолки, фреску и обои.<br />Сотрудничество с нашей компанией дает вам конкурентное преимущество в вопросах жилого, общественного и производственного строительства и ремонта.</p> <p>Обязанности:<br />– Прием входящих звонков, консультация клиентов.<br />– Ведение отчетности.<br />– Исходящие звонки по готовой клиентской базе.<br />– Работа с физическими лицами.<br />– Консультирование клиентов по услугам компании.<br />– Передача заявок в отдел логистики.</p> <p>Требования:<br />-Пунктуальность.<br />-Грамотная речь, четкая дикция.<br />-Стрессоустойчивость.<br />-Навыки ведения телефонных переговоров будут Вашим преимуществом.<br />-Начальные знания ПК(желательно).<br />-Рассматриваем кандидатов без опыта.<br />-Обучение за счет компании.</p> <p>Условия работы:<br />-График работы сменный, по договоренности.<br />-Рабочий день с 9:30 до 18:30 с перерывами и обедом.<br />-В офисе в вашем распоряжении оборудованная кухня ( холодильник, микроволновая печь, чайник, кулер и т.п.).<br />-Выходные по графику плавающие.<br />-Заработная плата - оклад + % от товарооборота компании + бонусы.<br />-Выплата 2 раза в месяц.<br />-Дружный коллектив.<br />-Офис рядом с метро.</p>",Полная занятость,Гибкий график,Нет опыта,Без ключевых навыков,,35000.0,,21000.0,оператор,"Пунктуальность. -Грамотная речь, четкая дикция. -Стрессоустойчивость. -Навыки ведения телефонных переговоров будут Вашим преимуществом. -Начальные знания ПК(желательно). -Рассматриваем кандидатов без...","Прием входящих звонков, консультация клиентов. – Ведение отчетности. – Исходящие звонки по готовой клиентской базе. – Работа с физическими лицами. – Консультирование клиентов по...",9
Санкт-Петербург,Почта России,2019-12-09T07:01:53+0300,"<p><strong>Обязанности:</strong></p> <ul> <li>Оказание услуг почтовой связи (прием и вручение почтовых отправлений);</li> <li>Осуществление денежных переводов;</li> <li>Выплата пенсий и пособий;</li> <li>Прием платежей;</li> <li>Открытие и обслуживание депозитов и кредитов;</li> <li>Заключение страховых договоров;</li> <li>Продажа печатной продукции и сопутствующих товаров (лотерейные билеты, открытки, журналы, газеты и многое другое)</li> </ul> <p><strong>Условия</strong>:</p> <ul> <li>5/2, начало и окончание работы зависит от режима работы отделения почтовой связи;</li> <li>Оклад - 20800 рублей, ежемесячная премия от 4000 р + бонусы от продажи товаров и услуг = зп от 31400 р;</li> <li>Работа в стабильной развивающейся государственной компании;</li> <li>Возможность работы в районе шаговой доступности от места проживания;</li> <li>Возможность карьерного роста внутри компании;</li> <li>Стабильная заработная плата и регулярные дополнительные выплаты (ежемесячные, выплаты за оказание сетевых услуг);</li> <li>Предоставляем соц.пакет;</li> <li>Оплата больничных, отпусков, компенсация отдыха в детских лагерях и санаториях, частичная оплата лечения, материальная помощь.</li> </ul> <p> </p>",Полная занятость,Полный день,Нет опыта,Без ключевых навыков,,44214.28571428572,,31400.0,оператор связи,Без требований,Оказание услуг почтовой связи (прием и вручение почтовых отправлений). Осуществление денежных переводов. Выплата пенсий и пособий. Прием платежей. ,4
Санкт-Петербург,Эксперт-Групп,2019-12-12T16:02:16+0300,"<p>В нашу команду в связи с успешным развитием и расширением штата сотрудников открыта вакансия на позицию &quot;Оператор call-центра&quot;.</p> <p>Наша компания уже имеет множество филиалов по России, успешно развивающихся на рынке, а также штат высококвалифицированных специалистов.</p> <p>Теперь мы в городе Санкт-Петербург и Вы можете стать частью успешной команды!</p> <p><strong>Обязанности:</strong></p> <ul> <li>Консультирование потенциальных клиентов о проводимых акциях и услугах компании(теплая база);</li> <li>Осуществление звонков;</li> <li>Выполнение плановых показателей;</li> <li>Ведение отчетности о выполненной работе;</li> <li>Умение работать с большим объемом информации.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Вежливость и клиентоориентированность;</li> <li>Грамотно поставленная речь;</li> <li>Презентабельный внешний вид;</li> <li>Знание ПК на уровне пользователя;</li> <li>Опыт ведения телефонных переговоров будет вашим преимуществом.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Заработная плата от 35000 р.;</li> <li>Комфортный офис в самом центре города, в одной минуте ходьбы от станции метро Лиговский проспект;</li> <li>Обучение во время работы;</li> <li>Стабильный график 5/2, с 10.00 до 19.00;</li> <li>Успешный и дружный коллектив, ставший уже больше, чем команда в которой Вы станете результативным и добьетесь успехов;</li> <li>Корпоративные мероприятия, тренинги.</li> </ul> <p>Ждем Ваших резюме или звонка по указанному номеру!</p>",Полная занятость,Полный день,Нет опыта,Без ключевых навыков,,44214.28571428572,,35000.0,оператор сall центра,Вежливость и клиентоориентированность. Грамотно поставленная речь. Презентабельный внешний вид. Знание ПК на уровне пользователя. Опыт ведения телефонных переговоров будет вашим...,Консультирование потенциальных клиентов о проводимых акциях и услугах компании(теплая база). Осуществление звонков. Выполнение плановых показателей. Ведение отчетности о выполненной...,1
Санкт-Петербург,ГК Филанко,2019-11-27T13:46:40+0300,"<strong>Обязанности специалиста по работе с операторами связи:</strong> <ul> <li> <p>Поиск каналов связи в аренду по запросам отделов продаж;</p> </li> <li> <p>Ведение переговоров с поставщиками услуг связи, согласование условий;</p> </li> <li> <p>Согласование и заключение договоров аренды услуг связи;</p> </li> <li> <p>Контроль процесса организации услуги, приемка услуги;</p> </li> <li> <p>Корректное ведение контрагентов в CRM;</p> </li> <li> <p>Ведение работы по оптимизации затрат на аренду транспортных каналов/волокон;</p> </li> <li> <p>Контроль актуальности используемых услуг от контрагентов;</p> </li> <li> <p>Своевременное формирование минимальной отчетности.</p> </li> </ul> <p><strong>Наши ожидания:</strong></p> <ul> <li>Опыт работы в сфере телекоммуникаций - обязателен;</li> <li>Опыт продаж услуг Дата-Центра - желателен.</li> </ul> <p>Вы - наш идеальный кандидат, если Вы - профессионал в своей должности! Коммуникабельный, нацеленный на результат, желающий зарабатывать, знающий и понимающий рынок телекоммуникаций!</p> <p><strong>Мы предлагаем:</strong></p> <ul> <li>Уровень дохода: оклад + процент от абонентских платежей контрактов, реализованных на арендованных ресурсах + процент с продаж услуг дата-центра;</li> <li>Возможность профессионального и карьерного развития;</li> <li>График работы: 5/2, с 9:00 до 18:00; в пятницу с 9:00 до 16:45;</li> <li>Белая компания: соблюдение норм ТК РФ;</li> <li>Выплата заработной платы в срок;</li> <li>Молодой, профессиональный коллектив;</li> <li>Корпоративные праздники и подарки для сотрудников и детей;</li> <li>Всегда фрукты/ чай/ кофе в офисе;</li> <li>Офис в 2-х минутах от метро &quot;Пушкинская&quot;/ &quot;Звенигородская&quot;.</li> </ul> <p> </p> <p><strong>Благодарим Вас за интерес, проявленный к нашей Компании.</strong></p> <p><em><strong>Стандартный срок рассмотрения резюме - до 2 дней. Отсутствие ответа в течение этого периода означает, что, к сожалению, мы не готовы предложить Вам данную вакансию.</strong></em></p> <p><em><strong>Ваше резюме останется в нашей базе, и в случае появления подходящей вакансии, мы предложим ее Вам на рассмотрение.</strong></em></p>",Полная занятость,Полный день,От 1 года до 3 лет,|B2B Продажи|аренда каналов связи|Ведение переговоров|Планирование продаж|Прямые продажи|Управление продажами|Телефонные переговоры|Деловое общение|Продажа серверов|Дата-центр,3.0,44214.28571428572,1.0,60000.0,специалист по работе с операторами связи,Опыт работы в сфере телекоммуникаций - обязателен. Опыт продаж услуг Дата-Центра - желателен.,"Поиск каналов связи в аренду по запросам отделов продаж. Ведение переговоров с поставщиками услуг связи, согласование условий. Согласование и заключение...",16
Санкт-Петербург,Айрис,2019-12-09T12:22:58+0300,"<strong>Обязанности:</strong> <ul> <li>Разработка 3D моделей, написание файлов DXF для резки</li> <li>Работа на лазерных станках 1000х1600 100W по дереву</li> </ul> <strong>Требования:</strong> <ul> <li>Свободное владение программами для создания 2D и 3D моделей</li> <li>Умение проектировать сборные модели: шкатулка, чайный домик,..</li> <li>Опыт работы с деревом, МДФ, фанерой, листовыми пластиками</li> <li>Опыт работы на лазерных режущих и гравировальных станках</li> </ul> <strong>Условия:</strong> <ul> <li>Дружный творческий коллектив. Работа в крупной производственно-торговой компании.</li> <li>Оформление согласно ТК РФ, ОМС</li> <li>График работы 2/2</li> <li>Производство располагается рядом со станцией метро «Проспект Просвещения»</li> <li>Своевременная заработная плата, величина по итогам собеседования.</li> </ul>",Полная занятость,Сменный график,От 1 года до 3 лет,Без ключевых навыков,3.0,45000.0,1.0,30000.0,оператор лазерного станка с чпу,"Свободное владение программами для создания 2D и 3D моделей. Умение проектировать сборные модели: шкатулка, чайный домик,.. ","Разработка 3D моделей, написание файлов DXF для резки. Работа на лазерных станках 1000х1600 100W по дереву.",4
Екатеринбург,"Монетка, Торговая сеть",2019-12-06T13:53:12+0300,"<strong>Обязанности:</strong> <ul> <li>Работа с документами, обработка заявок и загрузка данных в систему;</li> <li>Создание возвратных ВСД, коммуникации с контарагентами по системе Меркурий;</li> <li>Ведение базы данных подразделений.</li> </ul> <strong>Требования:</strong> <ul> <li>Знание Ехсеl;</li> <li>Умение работать с массивами данных.</li> </ul> <strong>Условия:</strong> <ul> <li> <p>Место работы БК &quot;ДЕЛОВОЙ КВАРТАЛ&quot;;</p> </li> <li> <p>Доставка служебным транспортом;</p> </li> <li> <p>Стандартная пятидневная рабочая неделя, нормированный день с 9:00 до 18:00;</p> </li> <li> <p>Работа в крупной развивающейся компании.</p> </li> </ul>",Полная занятость,Полный день,Нет опыта,|Работа с базами данных,,30000.0,,25000.0,аналитик оператор пк,Знание Ехсеl. Умение работать с массивами данных.,"Работа с документами, обработка заявок и загрузка данных в систему. Создание возвратных ВСД, коммуникации с контарагентами по системе Меркурий. ",7
Екатеринбург,"МОТИВ, телекоммуникационная группа",2019-11-25T07:52:43+0300,"<p><strong>Телекоммуникационная группа МОТИВ</strong> — один из ведущих представителей телекоммуникационной сферы на территории УрФО, Курганской области, ХМАО и ЯНАО. Мы существуем на рынке услуг сотовой связи уже более 20 лет!<br />Вы можете стать частью большой команды единомышленников.<br />Приглашаем Вас на вакантную должность <strong>Оператор call-центра</strong>!</p> <p><strong>Требования:</strong></p> <ul> <li>Образование: средне-специальное, неоконченное высшее, высшее;</li> <li>Уверенный пользователь ПК;</li> <li>Умение построить диалог/контакт с людьми;</li> <li>Способность работать в режиме многозадачности;</li> <li>Уверенный голос, четкое произношение;</li> <li>Искреннее желание и готовность помочь клиенту в сложных ситуациях;</li> <li>Опыт работы не обязателен, мы всему научим!</li> </ul> <p><strong>Обязанности:</strong></p> <ul> <li>Прием входящих обращений;</li> <li>Консультирование клиентов в он-лайн чате и мессенджерах;</li> <li>Помощь потенциальным и действующим клиентам в получении необходимой информации;</li> <li>Подключение\отключение услуг Компании;</li> <li>Сбор обратной связи и выявление уровня удовлетворенности клиентов качеством оказания услуг и обслуживанием.</li> </ul> <p><strong>Условия работы:</strong></p> <ul> <li>Официальное трудоустройство по ТК РФ;</li> <li>Стабильная &quot;белая&quot; заработная плата (оклад + премиальная часть, дающая возможность влиять на свой заработок);</li> <li>Социальный пакет;</li> <li>Возможность совмещения работы с учебой;</li> <li>Компенсация мобильной связи, корпоративные скидки.</li> </ul> А также: <ul> <li>Дружный коллектив;</li> <li>Корпоративный университет;</li> <li>Возможность карьерного, профессионального и материального роста;</li> <li>Насыщенная корпоративная жизнь (праздники, поездки, конференции и пр.).</li> </ul>",Полная занятость,Сменный график,Нет опыта,Без ключевых навыков,,37333.333333333336,,55909.09090909091,оператор сall центра,"Образование: средне-специальное, неоконченное высшее, высшее. Уверенный пользователь ПК. Умение построить диалог/контакт с людьми. Способность работать в режиме многозадачности. ",Прием входящих обращений. Консультирование клиентов в он-лайн чате и мессенджерах. Помощь потенциальным и действующим клиентам в получении необходимой информации. ,18
Екатеринбург,Консалтинг Групп,2019-12-11T16:18:40+0300,"<strong>Обязанности:</strong> <ul> <li>Работа на Станках SM 2072S3, SM 2026F3, SM 2025F3 токарная группа, стойки SIEMENS, токарная обработка торцов деталей трубы (отводы, муфты)</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт в нарезки фасок , работа с черным металлом.</li> <li>Обязательно должен уметь читать чертежи.</li> <li>Умение разбираться в режущем инструменте и проводить подналадку станка. (Работа чистовая).</li> </ul> <strong>Условия:</strong> <p><strong>Работа вахтовым методом в городе Челябинск на трубном заводе.</strong></p> <ul> <li>Официальное трудоустройство по ТК РФ</li> <li>Предоставление проживания для иногородних в квартирах</li> <li>Еженедельные авансы</li> <li>Спецкомплект предоставляется</li> <li>Компенсация проезда</li> <li>График работы : 6/1 , воскресенье выходной</li> </ul>",Полная занятость,Полный день,От 3 до 6 лет,|Точность и внимательность к деталям,6.0,37333.333333333336,3.0,80000.0,оператор станков с чпу,"Опыт в нарезки фасок , работа с черным металлом. Обязательно должен уметь читать чертежи. Умение разбираться в режущем инструменте и проводить...","Работа на Станках SM 2072S3, SM 2026F3, SM 2025F3 токарная группа, стойки SIEMENS, токарная...",2
Екатеринбург,Пятерочка,2019-11-28T10:34:17+0300,"<strong>Обязанности:</strong> <ul> <li>Вести видеонаблюдение за внешней и внутренней территорией Распределительного центра с целью выявления нарушений складских операций, нарушение режима;</li> <li>Обеспечить немедленную передачу информации о выявленных нарушениях режима начальнику службы безопасности/специалисту координации потерь и старшему смены ЧОП;</li> <li>Осуществлять постоянный контроль за товародвижением с помощью средств видео фиксации;</li> </ul> <strong>Требования:</strong> <ul> <li>Ответственность, внимательность</li> </ul> <strong>Условия:</strong> <ul> <li>СТАБИЛЬНЫЙ и 100% официальный доход 2 раза в месяц</li> <li>ОБУЧЕНИЕ на рабочем месте</li> <li>БЕСПЛАТНОЕ питание и доставка</li> <li>ФИРМЕННАЯ спецодежда</li> <li>ДРУЖНЫЙ коллектив</li> <li>УДОБНЫЙ сменный график (с ночными сменами)</li> <li>подарки детям на праздники, льготные путевки в детские лагеря отдыха</li> <li>скидка сотрудникам при покупке товаров в магазинах сети</li> <li>интересная корпоративная жизнь</li> <li>На территории работодателя -г.Екатеринбург, территория логопарк Кольцовский (район аэропорта Кольцово)</li> </ul>",Полная занятость,Полный день,Нет опыта,Без ключевых навыков,,25000.0,,55909.09090909091,оператор видеонаблюдения,"Ответственность, внимательность.","Вести видеонаблюдение за внешней и внутренней территорией Распределительного центра с целью выявления нарушений складских операций, нарушение режима. Обеспечить немедленную передачу...",15
Екатеринбург,Яндекс,2019-12-09T09:14:29+0300,"<p>Каждый день миллионы пользователей находят ответы на свои вопросы с помощью Яндекса. Сервису Яндекс.Путешествия нужны внимательные, тактичные и любознательные операторы с чувством юмора — обновлять данные в базах, следить за их верностью и актуальностью.</p> <p> </p> <p>Что вы будете делать:</p> <ul> <li>совершать звонки по сценарию задания;</li> <li>обновлять сведения в базе данных.</li> </ul> <p>Для работы потребуются:</p> <ul> <li>грамотный устный и письменный русский язык;</li> <li>умение работать с большими массивами информации;</li> <li>навыки уверенной работы на компьютере;</li> <li>тихое место на время работы;</li> <li>ноутбук или стационарный компьютер с ОС не ниже Windows 7;</li> <li>гарнитура;</li> <li>подключённый кабельный высокоскоростной интернет.</li> </ul> <p>Мы ждем, что вы:</p> <ul> <li>хотите и умеете помогать другим людям;</li> <li>вежливы, но не занудны;</li> <li>внимательны к деталям и всегда доводите дело до конца;</li> <li>не устаёте от однообразных задач;</li> <li>можете работать дома, не отлынивая и не отвлекаясь на очередной эпизод сериала;</li> <li>любите узнавать новое;</li> <li>готовы к насыщенному рабочему дню.</li> </ul> <p>Что мы предлагаем:</p> <ul> <li>работу из дома или любой точки России, где есть стабильный интернет;</li> <li>бесплатную ip-телефонию;</li> <li>частичную занятость, гибкий график 4 часа в день 5 дней в неделю (будни) в дневное время с 8 до 20 по Москве;</li> <li>официальное оформление на работу по совместительству с первого дня обучения;</li> <li>сдельную оплату;</li> <li>удалённое оплачиваемое обучение.</li> </ul>",Частичная занятость,Удаленная работа,Нет опыта,Без ключевых навыков,,37333.333333333336,,55909.09090909091,оператор саll центра,Грамотный устный и письменный русский язык. Умение работать с большими массивами информации. Навыки уверенной работы на компьютере. Тихое место на...,Совершать звонки по сценарию задания. Обновлять сведения в базе данных.,4
Екатеринбург,7time,2019-12-13T15:18:16+0300,"<p>+ Сеть профессиональных контакт – центров «7Time» - стабильность 13 лет!<br />+ Работа с перспективой быстрого карьерного роста<br />+ Все современные тенденции в работе и новые технологии в одном месте<br />+ Знаем секреты реализации навыков в заработок!<br />+ Работа на совместном проекте с крупной федеральной логистической компанией СДЭК.</p> <p>В связи с расширением партнерской программы с крупнейшими транспортными компаниями России, открываем ограниченный набор Специалистов по работе с клиентами транспортной компании!</p> <p>Обязанности:</p> <p>- Прием входящих телефонных обращений клиентов транспортной компании.</p> <p>- Консультирование клиентов по вопросам местонахождения грузов, сроков доставки.</p> <p>- Внесение изменений, связанных с отправкой грузов, в системе по запросу клиента.</p> <p>- Прием и передача претензий, связанных с доставкой.</p> <p>- Передача запросов представителям транспортной компании при возникновении проблем по отслеживанию грузов.</p> <p><strong>На проекте Вы:</strong></p> <ul> <li>Освоите тонкости перспективной профессии Менеджера транспортной компании;</li> <li>Овладеете искусством делового общения;</li> <li>Научитесь работать с профессиональными CRM-системами</li> </ul> <p><strong>Вы:</strong></p> <ul> <li>Уверенный пользователь ПК</li> <li>Обладаете грамотной устной и письменной речью</li> <li>Готовы освоить большой объем информации</li> <li>Желаете стабильно работать и развиваться в компании</li> <li>Нести ответственность за результат</li> </ul> <p><strong>От нас:</strong></p> <ul> <li>Комфортное рабочее место</li> <li>Неравнодушное руководство</li> <li>Дружелюбный коллектив</li> <li>Прозрачная система оплаты труда</li> <li>График работы 5/2 с плавающими выходными с 11.00 до 20.00 или 2/2, (согласовывается индивидуально)</li> <li>Стремительный карьерный рост</li> <li>Просторную парковка для Вашего л/а</li> <li>Бесплатное обучение и мастер - классы от профессионалов</li> </ul> <p>Мы готовы познакомиться с Вами сегодня! Смело звоните нам прямо сейчас или отправляйте резюме.</p>",Полная занятость,Полный день,Нет опыта,|Стрессоустойчивость|Коммуникабельность|Пользователь ПК|Клиентоориентированность|Консультирование клиентов по телефону,,30000.0,,23000.0,оператор диспетчер транспортной компании,Овладеете искусством делового общения. Уверенный пользователь ПК. Обладаете грамотной устной и письменной речью. Готовы освоить большой объем информации. ,"Прием входящих телефонных обращений клиентов транспортной компании. - Консультирование клиентов по вопросам местонахождения грузов, сроков доставки. - Внесение изменений, связанных с отправкой...",0
Екатеринбург,Ресурс Групп,2019-11-14T15:26:55+0300,"<p>На работу ВАХТОВЫМ МЕТОДОМ приглашаем операторов ЧПУ</p> <p><em>- <strong>ВАХТА</strong> 60/30</em></p> <p><em>- 6/1 по 11 часов</em></p> <p><em>- <strong>ЖИЛЬЕ </strong>предоставляется <strong>БЕСПЛАТНО</strong></em></p> <p><em>- <strong>СПЕЦ.ОДЕЖДА</strong> предоставляется <strong>БЕСПЛАТНО</strong></em></p> <p><em>- АВАНСЫ 2 раза в месяц</em></p> <p><em>- <strong>ПРОЕЗД</strong> ПРЕДОСТАВЛЯЕТСЯ</em></p> <p><em>- ЗП НЕ СДЕЛКА НЕ НОРМА,<strong>ФИКСИРОВАННАЯ ПОЧАСОВАЯ</strong> СТАВКА</em></p> <p><em>- <strong>ОФИЦИАЛЬНОЕ </strong>трудоустройство по ТК РФ от ПРЯМОГО РАБОТОДАТЕЛЯ</em></p> <p><em>Требования:</em></p> <p><em>- опыт работы от 3 лет,подтвержденный в ТК</em></p> <p><em>- разряд от 4 (не ниже)</em></p>",Полная занятость,Вахтовый метод,От 3 до 6 лет,Без ключевых навыков,6.0,37333.333333333336,3.0,75000.0,оператор станка с чпу,"опыт работы от 3 лет,подтвержденный в ТК. - разряд от 4 (не ниже).",Без обязанностей,29
Екатеринбург,Свердловский инструментальный завод,2019-11-18T07:36:25+0300,"<strong>Обязанности:</strong> <ul> <li>обработка деталей на станке</li> </ul> <strong>Требования:</strong> <ul> <li>среднее техническое образование</li> <li>умение читать техническую документацию</li> <li>опыт работы от 1 года</li> </ul> <strong>Условия:</strong> <ul> <li>трудоустройство согласно ТК РФ</li> <li>заработная плата от 30 000 рублей, белая, без задержек</li> <li>льготное питание в кафе завода</li> </ul>",Полная занятость,Полный день,От 1 года до 3 лет,Без ключевых навыков,3.0,37333.333333333336,1.0,55909.09090909091,оператор шлифовальных станков с чпу,Среднее техническое образование. Умение читать техническую документацию. Опыт работы от 1 года.,Обработка деталей на станке.,25
Екатеринбург,Ресурс Групп,2019-11-28T10:42:22+0300,"<p><em>На работу <strong>ВАХТОВЫМ МЕТОДОМ</strong> приглашаем операторов станков с ЧПУ</em></p> <p><strong><em>Условия:</em></strong></p> <p><em>- <strong>ВАХТА</strong> 60/30</em></p> <p><em>- 6/1 по 11 часов</em></p> <p><em>- <strong>ЖИЛЬЕ </strong>предоставляется <strong>БЕСПЛАТНО</strong></em></p> <p><em>- <strong>СПЕЦ.ОДЕЖДА</strong> предоставляется <strong>БЕСПЛАТНО</strong></em></p> <p><em>- На <strong>ПИТАНИЕ</strong> выдаем <strong>АВАНСЫ</strong> 2 раза в месяц</em></p> <p><em>- <strong>ПРОЕЗД</strong> ПРЕДОСТАВЛЯЕТСЯ</em></p> <p><em>- <strong>ОФИЦИАЛЬНОЕ </strong>трудоустройство по ТК РФ от ПРЯМОГО РАБОТОДАТЕЛЯ</em></p> <p><em>Требования:</em></p> <p><em>- Опыт работы от 2 лет,подтвержденный в трудовой книжке</em></p> <p><em>- разряд от 4 </em></p> <p><em><strong>Обязанности:</strong></em></p> <p><em>- Работа токарной группе станков с ЧПУ...</em></p>",Полная занятость,Вахтовый метод,От 3 до 6 лет,Без ключевых навыков,6.0,37333.333333333336,3.0,75000.0,оператор станков с чпу,"Опыт работы от 2 лет,подтвержденный в трудовой книжке. - разряд от 4.",Работа токарной группе станков с ЧПУ...,15
Екатеринбург,"Прайм, Региональная сеть правовой поддержки",2019-12-12T10:48:43+0300,"<p> </p> <p>Наша Компания продолжает конкурс на вакансию &quot;Оператор call-центра&quot;.</p> <p>Мы предлагаем нашим сотрудникам широкие возможности для обучения и развития, профессионального и карьерного роста с возможностью заработка.</p> <p><strong>Наши преимущества:</strong></p> <ul> <li>Стабильный, высокий уровень дохода;</li> <li>Полностью официальная заработная плата (без задержек по выплатам, 2 раза в месяц);</li> <li>Возможность профессионального и карьерного роста, с соответствующим ростом дохода;</li> <li>Социальный пакет</li> <li>Бесплатное корпоративное обучение.</li> </ul> <p><strong>Обязанности:</strong></p> <p>- Обзвон лиц принимающих решение (теплые звонки);</p> <p>- База клиентов предоставляется</p> <p>- Нет агрессивных продаж</p> <p>- Работа по скрипту</p> <p>- Документооборот с клиентами.</p> <strong>Требования:</strong> <p>- Адекватность</p> <p>- Желание выполнять несложную работу за приемлемые деньги</p> <p>- Грамотная речь</p> <p>- Обучаемость</p> <p>- Дисциплинированность</p> <p>- Ответственность</p> <p>- Стрессоустойчивость</p> <p><strong>Условия:</strong></p> <p>- На время испытательного срока будет наставник, который покажет и подскажет;<br />- Пятидневная рабочая неделя: пн. - чт. с 8.00 до 17.00; пт. с 08:00-16:00.<br />- Современное оборудованное рабочее место, офис в центре города;<br />- Интересная корпоративная жизнь (праздники, оплаченные корпоративные клубы и многое другое).</p> <p> </p>",Полная занятость,Полный день,Нет опыта,|Коммуникабельность|Стрессоустойчивость|нацеленность на результат|Амбициозность|Инициативность|Целеустремленность,,40000.0,,25000.0,оператор сall центра,Желание выполнять несложную работу за приемлемые деньги. - Грамотная речь. - Обучаемость. - Дисциплинированность. - Ответственность. - Стрессоустойчивость.,Обзвон лиц принимающих решение (теплые звонки). - Нет агрессивных продаж. - Работа по скрипту. - Документооборот с клиентами.,1
Екатеринбург,Билайн,2019-12-13T09:55:37+0300,"<p>Ищешь работу в открытой рабочей среде, готов к интересным задачам?</p> <p><strong>Приглашаем тебя стать частью глобальной команды профессионалов Билайн!</strong></p> <p> </p> <p><strong>В твою сферу ответственности будет входить:</strong></p> <ul> <li>Помогать нашим клиентам разобраться с услугами мобильной связи, предоставляя информационно-справочное обслуживание на узбекском и русском языках по телефону.</li> <li>Online-настройка сервисов компании.</li> </ul> <p> </p> <p><strong>Если ты можешь сказать о себе:</strong></p> <ul> <li>Я общительный и любознательный.</li> <li>Нахожу плюсы в любой ситуации и заряжаю позитивом окружающих меня людей.</li> <li>Умею найти выход в самой нестандартной ситуации, и всегда иду до конца.</li> <li>Свободно разговариваю на русском и узбекском языках.</li> <li>С компьютером и смартфонами «на ты».</li> </ul> <p> </p> <p><strong>Мы предлагаем тебе:</strong></p> <ul> <li><strong>Финансовую стабильность</strong> - нам важно, чтобы каждый член нашей команды чувствовал себя уверенно. У нас ты можешь заработать помимо <strong>ежемесячного оклада </strong>и<strong> премии </strong>еще и<strong> полугодовой бонус</strong> при выполнении показателей. Также мы предоставляем возможность <strong>дополнительной хорошо оплачиваемой подработки</strong> в твой выходной. Полностью официальное оформление и выплаты.</li> </ul> <ul> <li><strong>Постоянное развитие и возможность реального карьерного роста, </strong>мы всему тебя научим!</li> <li>Приятные бонусы от компании: полис ДМС, оплачиваемую сотовую связь, домашний интернет и скидки от наших партнеров.</li> <li>Возможность <strong>работать из дома при успешном выполнении показателей на протяжении месяца.</strong></li> <li>Гибкий рабочий график с плавающими сменами по 9 и 12 часов, преобладает вечернее время работы (мы учтем твои предпочтения)</li> <li>Крутая команда и помощь руководителя, активная жизнь: корпоративные праздники, открытое общение с коллегами в корпоративной сети и в реальном мире.</li> </ul> <p> </p> <p>В Билайн мы развиваем и поддерживаем здоровую и безопасную рабочую среду.</p> <p>Каждый сотрудник соблюдает Кодекс поведения, внутренние правила компании и придерживается принципов деловой этики.</p> <p>Мы поступаем честно и этично как по отношению к друг другу, так и к нашим внешним партнерам.</p> <p> </p> <p><strong>Мы верим в возможности человека и помогаем раскрыть их даже тем, у кого нет опыта!</strong></p> <p><strong>Я</strong><strong>ркая команда уже ждет именно тебя – присоединяйся!</strong></p>",Полная занятость,Полный день,Нет опыта,|Деловое общение|Работа в команде|Английский язык|Грамотная речь|Креативность,,24000.0,,17000.0,оператор сall центра со знанием узбекского языка,Я общительный и любознательный. Нахожу плюсы в любой ситуации и заряжаю позитивом окружающих меня людей. Умею найти выход в самой...,"Помогать нашим клиентам разобраться с услугами мобильной связи, предоставляя информационно-справочное обслуживание на узбекском и русском языках по телефону. ",0
